DATA_HI,PERÍODE_HI,NO_HI,FL_NO,NO2_HI,FL_NO2,O3_HI,FL_O3,PM10_HI,FL_PM10,TMP_HI,FL_TMP,HR_HI,FL_HR,RS_HI,FL_RS,PRB_HI,FL_PRB,LL_HI,FL_LL
28/02/2020,14,1,V,5,V,73,V,10,V,15.6,V,66,V,651,V,1018,V,0,V
28/02/2020,15,2.2,V,7,V,71,V,7,V,15.8,V,64,V,498,V,1018,V,0,V
28/02/2020,16,1.3,V,6,V,73,V,3,V,15.2,V,66,V,151,V,1018,V,0,V
28/02/2020,17,1,V,7,V,74,V,8,V,14.5,V,69,V,20,V,1018,V,0,V
28/02/2020,18,2.3,V,10,V,68,V,10,V,13.6,V,73,V,2,V,1018,V,0,V
28/02/2020,19,1,V,3,V,62,V,17,V,12.4,V,77,V,2,V,1018,V,0,V
28/02/2020,20,1,V,3,V,56,V,3,V,11.8,V,80,V,2,V,1017,V,0,V
28/02/2020,21,1,V,4,V,57,V,3,V,11.7,V,82,V,2,V,1017,V,0,V
28/02/2020,22,1,V,2,V,,N,3,V,12.2,V,84,V,2,V,1017,V,0,V
28/02/2020,23,8,V,10,V,,N,3,V,12.1,V,83,V,2,V,1016,V,0,V
28/02/2020,24,1,V,2,V,,N,3,V,12.3,V,82,V,2,V,1015,V,0,V
29/02/2020,1,1,V,2,V,,N,3,V,12.6,V,83,V,2,V,1015,V,0,V
29/02/2020,2,1.9,V,3,V,,N,3,V,12.6,V,83,V,2,V,1014,V,0,V
29/02/2020,3,1,V,2,V,,N,3,V,13,V,86,V,2,V,1013,V,0,V
29/02/2020,4,1,V,2,V,,N,8,V,13.6,V,89,V,2,V,1012,V,0,V
29/02/2020,5,1,V,2,V,,N,32,V,13.6,V,91,V,2,V,1012,V,0,V
29/02/2020,6,5.7,V,12,V,,N,55,V,13.4,V,92,V,2,V,1011,V,0,V
29/02/2020,7,1.8,V,6,V,,N,41,V,13.2,V,93,V,2,V,1011,V,0,V
29/02/2020,8,1.3,V,5,V,,N,38,V,13.9,V,93,V,47,V,1011,V,0,V
29/02/2020,9,1.6,V,4,V,,N,36,V,14.6,V,91,V,262,V,1011,V,0,V
29/02/2020,10,2.2,V,7,V,,N,39,V,15.5,V,83,V,465,V,1010,V,0,V
29/02/2020,11,1,V,6,V,,N,27,V,16.1,V,79,V,509,V,1010,V,0,V
29/02/2020,12,1.4,V,7,V,,N,43,V,16.5,V,75,V,592,V,1009,V,0,V
29/02/2020,13,1,V,6,V,,N,51,V,17.2,V,73,V,706,V,1009,V,0,V
29/02/2020,14,1,V,6,V,,N,46,V,17,V,74,V,613,V,1008,V,0,V
29/02/2020,15,1,V,2,V,,N,61,V,17.4,V,70,V,379,V,1007,V,0,V
29/02/2020,16,1,V,2,V,,N,89,V,17.6,V,68,V,201,V,1007,V,0,V
29/02/2020,17,1,V,5,V,,N,75,V,17.3,V,64,V,16,V,1006,V,0,V
29/02/2020,18,1,V,8,V,,N,67,V,16.4,V,67,V,2,V,1007,V,0,V
29/02/2020,19,1,V,8,V,,N,69,V,15.5,V,73,V,2,V,1007,V,0,V
29/02/2020,20,1,V,6,V,,N,75,V,15,V,79,V,2,V,1007,V,0,V
29/02/2020,21,1,V,3,V,,N,71,V,14.6,V,84,V,2,V,1008,V,0,V
29/02/2020,22,1,V,2,V,,N,60,V,14.4,V,85,V,2,V,1008,V,0,V
29/02/2020,23,1,V,2,V,,N,55,V,14.5,V,82,V,2,V,1007,V,0,V
29/02/2020,24,1,V,3,V,,N,57,V,14.5,V,84,V,2,V,1007,V,0,V
01/03/2020,1,1,V,3,V,,N,60,V,15.2,V,77,V,2,V,1007,V,0,V
01/03/2020,2,1,V,3,V,,N,22,V,15.7,V,72,V,2,V,1006,V,0,V
01/03/2020,3,1,V,2,V,,N,26,V,15.4,V,77,V,2,V,1006,V,0,V
01/03/2020,4,1,V,2,V,,N,22,V,15.1,V,80,V,2,V,1006,V,0,V
01/03/2020,5,1,V,2,V,,N,49,V,14.9,V,82,V,2,V,1006,V,0,V
01/03/2020,6,1,V,2,V,,N,44,V,14.7,V,83,V,2,V,1006,V,0,V
01/03/2020,7,1,V,2,V,,N,31,V,15.1,V,81,V,2,V,1007,V,0,V
01/03/2020,8,1,V,2,V,,N,33,V,15.2,V,81,V,8,V,1007,V,0,V
01/03/2020,9,1,V,3,V,,M,25,V,15.3,V,78,V,40,V,1008,V,0,V
01/03/2020,10,1,V,3,V,,M,19,V,15.7,V,69,V,299,V,1008,V,0,V
01/03/2020,11,1,V,5,V,,M,14,V,16.7,V,55,V,560,V,1008,V,0,V
01/03/2020,12,1,V,5,V,,M,6,V,16.9,V,54,V,637,V,1008,V,0,V
01/03/2020,13,1,V,5,V,,M,3,V,16.8,V,62,V,739,V,1008,V,0,V
01/03/2020,14,1,V,5,V,,M,11,V,16.9,V,57,V,674,V,1007,V,0,V
01/03/2020,15,1,V,3,V,,M,16,V,16.7,V,59,V,468,V,1007,V,0,V
01/03/2020,16,1,V,2,V,,M,6,V,16.5,V,59,V,236,V,1007,V,0,V
01/03/2020,17,1,V,3,V,,M,7,V,15.8,V,66,V,24,V,1007,V,0,V
01/03/2020,18,1,V,4,V,,M,22,V,15.8,V,68,V,2,V,1007,V,0,V
01/03/2020,19,1,V,5,V,,M,11,V,15.8,V,69,V,2,V,1007,V,0,V
01/03/2020,20,1,V,4,V,,M,11,V,15.4,V,72,V,2,V,1008,V,0,V
01/03/2020,21,1,V,2,V,,M,24,V,14.8,V,78,V,2,V,1008,V,0,V
01/03/2020,22,1,V,3,V,,M,20,V,14.4,V,80,V,2,V,1007,V,0,V
01/03/2020,23,1,V,2,V,,M,12,V,14,V,82,V,2,V,1007,V,0,V
01/03/2020,24,1,V,2,V,,M,26,V,14.1,V,86,V,2,V,1006,V,0,V
02/03/2020,1,1,V,3,V,,M,24,V,14.2,V,87,V,2,V,1005,V,0,V
02/03/2020,2,1,V,2,V,,M,28,V,14.5,V,84,V,2,V,1003,V,0,V
02/03/2020,3,1,V,2,V,,M,30,V,14.6,V,86,V,2,V,1002,V,0,V
02/03/2020,4,1,V,4,V,,M,36,V,14.3,V,89,V,2,V,1001,V,0,V
02/03/2020,5,1,V,3,V,,M,26,V,14.4,V,90,V,2,V,1000,V,0,V
02/03/2020,6,1.3,V,5,V,,M,37,V,14.5,V,90,V,2,V,999,V,0,V
02/03/2020,7,1.7,V,7,V,,M,41,V,14.5,V,89,V,2,V,998,V,0,V
02/03/2020,8,2.2,V,9,V,,M,34,V,14.6,V,87,V,2,V,997,V,0,V
02/03/2020,9,2.2,V,8,V,,M,46,V,15,V,85,V,64,V,997,V,0,V
02/03/2020,10,2.5,V,7,V,,M,39,V,16,V,79,V,245,V,996,V,0,V
02/03/2020,11,2.9,V,7,V,,N,40,V,16.4,V,74,V,137,V,995,V,0,V
02/03/2020,12,1,V,4,V,,N,36,V,14,V,76,V,85,V,997,V,0,V
02/03/2020,13,1.3,V,3,V,,N,19,V,15.2,V,69,V,339,V,997,V,0,V
02/03/2020,14,1,V,2,V,,N,16,V,15.4,V,56,V,333,V,997,V,0,V
02/03/2020,15,1,V,2,V,,N,33,V,15.6,V,51,V,541,V,998,V,0,V
02/03/2020,16,1,V,2,V,,N,106,V,15.2,V,52,V,233,V,999,V,0,V
02/03/2020,17,1,V,2,V,,N,30,V,14.4,V,55,V,12,V,999,V,0,V
02/03/2020,18,1,V,2,V,,N,11,V,13.9,V,61,V,2,V,1001,V,0,V
07/08/2020,5,,N,,N,,N,,N,,N,,N,,N,,N,,N
02/03/2020,19,1,V,2,V,,N,12,V,13.5,V,58,V,2,V,1002,V,0,V
02/03/2020,20,1,V,2,V,,N,9,V,13.4,V,57,V,2,V,1003,V,0,V
02/03/2020,21,1,V,2,V,,N,3,V,13.3,V,52,V,2,V,1004,V,0,V
02/03/2020,22,1,V,2,V,,N,7,V,12.7,V,53,V,2,V,1005,V,0,V
02/03/2020,23,1,V,2,V,,N,7,V,12.4,V,56,V,2,V,1006,V,0,V
02/03/2020,24,1,V,2,V,,N,3,V,12,V,61,V,2,V,1007,V,0,V
03/03/2020,1,1,V,2,V,69,V,,N,11.6,V,62,V,2,V,1007,V,0,V
03/03/2020,2,1,V,2,V,69,V,,N,11.4,V,64,V,2,V,1008,V,0,V
03/03/2020,3,1,V,2,V,70,V,,N,11.3,V,64,V,2,V,1008,V,0,V
03/03/2020,4,1,V,2,V,72,V,,N,11.4,V,61,V,2,V,1009,V,0,V
03/03/2020,5,1,V,2,V,74,V,,N,11.6,V,58,V,2,V,1009,V,0,V
03/03/2020,6,1,V,2,V,73,V,,N,11.6,V,56,V,2,V,1010,V,0,V
03/03/2020,7,1,V,2,V,72,V,,N,11.6,V,56,V,2,V,1010,V,0,V
03/03/2020,8,1,V,2,V,69,V,,N,11.9,V,55,V,53,V,1010,V,0,V
03/03/2020,9,1,V,2,V,67,V,,N,12.5,V,51,V,187,V,1010,V,0,V
03/03/2020,10,1.3,V,2,V,65,V,,N,13.2,V,54,V,235,V,1010,V,0,V
03/03/2020,11,1.5,V,6,V,64,V,,N,13.3,V,54,V,224,V,1009,V,0,V
03/03/2020,12,1.9,V,7,V,65,V,,N,14.2,V,52,V,392,V,1008,V,0,V
03/03/2020,13,1,V,6,V,70,V,,N,14.4,V,43,V,452,V,1007,V,0,V
03/03/2020,14,1,V,6,V,70,V,,N,14.8,V,49,V,447,V,1005,V,0,V
03/03/2020,15,2.6,V,11,V,67,V,,N,14.6,V,52,V,179,V,1004,V,0,V
03/03/2020,16,1.5,V,8,V,70,V,,N,14.6,V,56,V,242,V,1003,V,0,V
03/03/2020,17,2.3,V,8,V,70,V,,N,15,V,59,V,147,V,1002,V,0,V
03/03/2020,18,1,V,8,V,68,V,,N,14.9,V,65,V,2,V,1001,V,0,V
03/03/2020,19,1,V,6,V,68,V,,N,15.3,V,65,V,2,V,1001,V,0,V
03/03/2020,20,1,V,3,V,65,V,,N,15.4,V,71,V,2,V,1002,V,0,V
03/03/2020,21,1,V,2,V,68,V,,N,15.2,V,72,V,2,V,1003,V,0,V
03/03/2020,22,1,V,3,V,61,V,,N,14.5,V,68,V,2,V,1006,V,0,V
03/03/2020,23,1,V,2,V,65,V,,N,12.9,V,71,V,2,V,1007,V,0,V
03/03/2020,24,1,V,2,V,68,V,,N,12,V,71,V,2,V,1008,V,0,V
04/03/2020,1,1.5,V,2,V,68,V,3,V,12,V,68,V,2,V,1009,V,0,V
04/03/2020,2,1,V,2,V,70,V,3,V,12,V,65,V,2,V,1010,V,0,V
04/03/2020,3,1,V,2,V,67,V,,N,11.8,V,66,V,2,V,1010,V,0,V
04/03/2020,4,1,V,2,V,66,V,,N,12,V,63,V,2,V,1011,V,0,V
04/03/2020,5,1,V,2,V,66,V,3,V,11.9,V,65,V,2,V,1012,V,0,V
04/03/2020,6,1.4,V,3,V,65,V,3,V,11.7,V,69,V,2,V,1013,V,0,V
04/03/2020,7,7.4,V,10,V,59,V,19,V,11.4,V,72,V,2,V,1014,V,0,V
04/03/2020,8,7.9,V,10,V,59,V,16,V,12.2,V,73,V,71,V,1014,V,0,V
04/03/2020,9,3,V,7,V,65,V,6,V,13.1,V,70,V,217,V,1015,V,0,V
04/03/2020,10,2.5,V,7,V,65,V,10,V,14,V,64,V,395,V,1015,V,0,V
04/03/2020,11,2.2,V,8,V,65,V,11,V,14.3,V,62,V,563,V,1015,V,0,V
04/03/2020,12,2.1,V,8,V,66,V,7,V,14.8,V,62,V,604,V,1014,V,0,V
04/03/2020,13,2,V,7,V,67,V,17,V,15.1,V,62,V,677,V,1014,V,0,V
04/03/2020,14,1.3,V,4,V,68,V,3,V,15.1,V,67,V,313,V,1013,V,0,V
04/03/2020,15,1,V,5,V,67,V,6,V,14.9,V,71,V,215,V,1013,V,0,V
04/03/2020,16,1,V,6,V,68,V,9,V,15,V,76,V,16,V,1013,V,0,V
04/03/2020,17,1,V,6,V,68,V,23,V,15,V,78,V,2,V,1012,V,0,V
04/03/2020,18,1.5,V,8,V,69,V,30,V,14.9,V,78,V,2,V,1012,V,0,V
04/03/2020,19,1,V,8,V,63,V,35,V,14.6,V,82,V,2,V,1013,V,0,V
04/03/2020,20,1,V,8,V,43,V,34,V,13.4,V,83,V,2,V,1013,V,0,V
04/03/2020,21,1.6,V,6,V,45,V,19,V,13.5,V,85,V,2,V,1013,V,0,V
04/03/2020,22,1.8,V,4,V,49,V,20,V,13.4,V,87,V,2,V,1013,V,0,V
04/03/2020,23,1,V,2,V,49,V,22,V,13.7,V,89,V,2,V,1013,V,0,V
04/03/2020,24,1,V,2,V,50,V,22,V,13.8,V,91,V,2,V,1012,V,0,V
05/03/2020,1,4.2,V,5,V,44,V,19,V,13.9,V,92,V,2,V,1011,V,0,V
05/03/2020,2,1,V,2,V,45,V,13,V,13.8,V,92,V,2,V,1011,V,0,V
05/03/2020,3,5.6,V,8,V,40,V,8,V,13.4,V,92,V,2,V,1009,V,0,V
05/03/2020,4,1.4,V,3,V,45,V,6,V,13.5,V,93,V,2,V,1009,V,0,V
05/03/2020,5,1,V,2,V,45,V,19,V,13.5,V,93,V,2,V,1008,V,0,V
05/03/2020,6,11.5,V,21,V,30,V,12,V,13.4,V,93,V,2,V,1008,V,0,V
05/03/2020,7,5,V,21,V,30,V,30,V,13.5,V,93,V,4,V,1007,V,0,V
05/03/2020,8,2.5,V,10,V,47,V,18,V,14.3,V,93,V,69,V,1007,V,0,V
05/03/2020,9,2.9,V,9,V,51,V,28,V,14.9,V,91,V,311,V,1006,V,0,V
05/03/2020,10,2.9,V,9,V,48,V,24,V,15.7,V,83,V,508,V,1006,V,0,V
05/03/2020,11,3.4,V,11,V,47,V,21,V,16.4,V,77,V,517,V,1005,V,0,V
05/03/2020,12,2.9,V,10,V,49,V,23,V,17.3,V,71,V,592,V,1004,V,0,V
05/03/2020,13,1.9,V,9,V,54,V,18,V,17.9,V,64,V,569,V,1003,V,0,V
05/03/2020,14,1,V,6,V,60,V,3,V,17.7,V,63,V,488,V,1002,V,0,V
05/03/2020,15,1,V,7,V,61,V,8,V,17.4,V,71,V,470,V,1002,V,0,V
05/03/2020,16,1,V,7,V,61,V,17,V,17.7,V,61,V,342,V,1001,V,0,V
05/03/2020,17,1.5,V,7,V,59,V,19,V,17.7,V,59,V,86,V,1001,V,0,V
05/03/2020,18,1,V,5,V,58,V,13,V,17.4,V,61,V,2,V,1002,V,0,V
05/03/2020,19,1,V,5,V,58,V,14,V,16.6,V,69,V,2,V,1003,V,0,V
05/03/2020,20,1,V,5,V,59,V,15,V,16.1,V,73,V,2,V,1003,V,0,V
05/03/2020,21,1,V,2,V,63,V,23,V,16,V,70,V,2,V,1004,V,0,V
05/03/2020,22,1,V,2,V,72,V,15,V,15.6,V,66,V,2,V,1005,V,0,V
05/03/2020,23,1,V,2,V,78,V,9,V,14.8,V,67,V,2,V,1005,V,0,V
05/03/2020,24,1,V,2,V,77,V,8,V,14.5,V,65,V,2,V,1006,V,0,V
06/03/2020,1,1,V,2,V,75,V,17,V,13.9,V,66,V,2,V,1006,V,0,V
06/03/2020,2,1,V,2,V,75,V,10,V,13.5,V,67,V,2,V,1006,V,0,V
06/03/2020,3,1,V,2,V,77,V,12,V,13,V,60,V,2,V,1005,V,0,V
06/03/2020,4,1,V,2,V,76,V,10,V,12.8,V,60,V,2,V,1005,V,0,V
06/03/2020,5,1,V,2,V,75,V,8,V,12.8,V,61,V,2,V,1005,V,0,V
06/03/2020,6,1,V,2,V,73,V,7,V,12.6,V,65,V,2,V,1006,V,0,V
06/03/2020,7,1,V,2,V,73,V,6,V,12.5,V,66,V,2,V,1006,V,0,V
06/03/2020,8,1,V,3,V,72,V,7,V,13.1,V,63,V,129,V,1006,V,0,V
06/03/2020,9,1,V,4,V,71,V,6,V,13.8,V,56,V,355,V,1006,V,0,V
06/03/2020,10,1,V,3,V,69,V,3,V,14.2,V,52,V,564,V,1006,V,0,V
06/03/2020,11,1,V,3,V,70,V,3,V,14.6,V,53,V,649,V,1006,V,0,V
06/03/2020,12,1,V,3,V,70,V,6,V,14,V,55,V,258,V,1006,V,0,V
06/03/2020,13,1,V,2,V,70,V,3,V,13.9,V,55,V,317,V,1006,V,0,V
06/03/2020,14,1,V,2,V,71,V,3,V,14.1,V,54,V,426,V,1005,V,0,V
06/03/2020,15,1,V,2,V,73,V,3,V,13.9,V,53,V,512,V,1005,V,0,V
06/03/2020,16,1,V,2,V,74,V,6,V,13.4,V,57,V,305,V,1005,V,0,V
06/03/2020,17,1,V,2,V,76,V,3,V,13.3,V,55,V,67,V,1005,V,0,V
06/03/2020,18,1,V,2,V,78,V,7,V,13,V,56,V,2,V,1005,V,0,V
06/03/2020,19,1,V,3,V,77,V,10,V,12.5,V,68,V,2,V,1006,V,0,V
06/03/2020,20,1,V,2,V,78,V,8,V,11.1,V,73,V,2,V,1007,V,0,V
06/03/2020,21,1,V,2,V,73,V,3,V,10.2,V,74,V,2,V,1009,V,0,V
06/03/2020,22,4.6,V,4,V,70,V,,N,10.6,V,62,V,2,V,1009,V,0,V
06/03/2020,23,5.4,V,9,V,68,V,,N,10.9,V,61,V,2,V,1009,V,0,V
06/03/2020,24,1,V,2,V,71,V,,N,9.1,V,73,V,2,V,1010,V,0,V
07/03/2020,1,2,V,6,V,54,V,,N,8.4,V,74,V,2,V,1011,V,0,V
07/03/2020,2,1,V,3,V,46,V,,N,8.3,V,77,V,2,V,1011,V,0,V
07/03/2020,3,1.3,V,2,V,63,V,,N,8.9,V,77,V,2,V,1011,V,0,V
07/03/2020,4,1,V,2,V,68,V,,N,10.2,V,71,V,2,V,1011,V,0,V
07/03/2020,5,1,V,2,V,73,V,,N,10.6,V,64,V,2,V,1012,V,0,V
07/03/2020,6,1,V,2,V,75,V,,N,10.4,V,58,V,2,V,1013,V,0,V
07/03/2020,7,2.7,V,4,V,72,V,,N,10.5,V,56,V,3,V,1014,V,0,V
07/03/2020,8,1,V,2,V,74,V,,N,11.3,V,55,V,148,V,1014,V,0,V
07/03/2020,9,1,V,2,V,73,V,,N,12,V,55,V,266,V,1015,V,0,V
07/03/2020,10,1.8,V,3,V,71,V,,N,12.4,V,57,V,437,V,1016,V,0,V
07/03/2020,11,2.1,V,4,V,70,V,,N,12.9,V,54,V,655,V,1017,V,0,V
07/03/2020,12,1.3,V,2,V,73,V,,N,12.9,V,52,V,641,V,1017,V,0,V
07/03/2020,13,1,V,2,V,74,V,,N,12.9,V,50,V,794,V,1017,V,0,V
07/08/2020,6,,N,,N,,N,,N,,N,,N,,N,,N,,N
07/03/2020,14,1,V,2,V,75,V,,N,13.2,V,49,V,698,V,1016,V,0,V
07/03/2020,15,1,V,2,V,74,V,,N,13.4,V,48,V,572,V,1016,V,0,V
07/03/2020,16,1,V,2,V,76,V,,N,13.3,V,49,V,359,V,1016,V,0,V
07/03/2020,17,1,V,2,V,78,V,,N,13,V,52,V,112,V,1017,V,0,V
07/03/2020,18,1,V,2,V,74,V,,N,12,V,60,V,2,V,1018,V,0,V
07/03/2020,19,2.6,V,11,V,54,V,,N,10.7,V,66,V,2,V,1018,V,0,V
07/03/2020,20,1.5,V,6,V,64,V,,N,10.5,V,68,V,2,V,1019,V,0,V
07/03/2020,21,1.3,V,5,V,54,V,,N,9.6,V,70,V,2,V,1020,V,0,V
07/03/2020,22,1,V,3,V,56,V,,N,8.9,V,73,V,2,V,1020,V,0,V
07/03/2020,23,1,V,2,V,66,V,,N,10.4,V,71,V,2,V,1020,V,0,V
07/03/2020,24,1,V,2,V,68,V,,N,11.7,V,67,V,2,V,1020,V,0,V
08/03/2020,1,1,V,2,V,68,V,9,V,12,V,68,V,2,V,1020,V,0,V
08/03/2020,2,1,V,2,V,65,V,11,V,11.9,V,70,V,2,V,1020,V,0,V
08/03/2020,3,1,V,2,V,59,V,25,V,11.8,V,71,V,2,V,1020,V,0,V
08/03/2020,4,1,V,2,V,58,V,9,V,11.9,V,72,V,2,V,1019,V,0,V
08/03/2020,5,1,V,2,V,55,V,9,V,11.8,V,73,V,2,V,1019,V,0,V
08/03/2020,6,1,V,5,V,36,V,11,V,10.5,V,76,V,2,V,1019,V,0,V
08/03/2020,7,2.3,V,8,V,26,V,9,V,9.1,V,82,V,2,V,1019,V,0,V
08/03/2020,8,4.5,V,8,V,25,V,3,V,10.7,V,83,V,14,V,1020,V,0,V
08/03/2020,9,1.6,V,5,V,59,V,6,V,13.1,V,74,V,268,V,1020,V,0,V
08/03/2020,10,1,V,2,V,67,V,7,V,14.2,V,65,V,568,V,1020,V,0,V
08/03/2020,11,1,V,3,V,70,V,3,V,14.7,V,63,V,580,V,1020,V,0,V
08/03/2020,12,1,V,3,V,73,V,3,V,15.2,V,61,V,634,V,1020,V,0,V
08/03/2020,13,1,V,5,V,74,V,3,V,15.4,V,62,V,805,V,1019,V,0,V
08/03/2020,14,1,V,4,V,76,V,3,V,15.3,V,66,V,718,V,1019,V,0,V
08/03/2020,15,1,V,2,V,77,V,3,V,15.3,V,65,V,574,V,1018,V,0,V
08/03/2020,16,1,V,2,V,78,V,7,V,15.1,V,67,V,362,V,1018,V,0,V
08/03/2020,17,1,V,3,V,81,V,6,V,14.8,V,65,V,110,V,1018,V,0,V
08/03/2020,18,1,V,3,V,83,V,3,V,14.3,V,61,V,2,V,1018,V,0,V
08/03/2020,19,3,V,14,V,56,V,3,V,13.5,V,66,V,2,V,1018,V,0,V
08/03/2020,20,1.6,V,14,V,30,V,3,V,12,V,73,V,2,V,1018,V,0,V
08/03/2020,21,1.3,V,10,V,36,V,18,V,11.9,V,78,V,2,V,1018,V,0,V
08/03/2020,22,1,V,7,V,31,V,10,V,11.8,V,82,V,2,V,1017,V,0,V
08/03/2020,23,1,V,4,V,32,V,6,V,11.5,V,84,V,2,V,1017,V,0,V
08/03/2020,24,1,V,2,V,25,V,6,V,10.3,V,86,V,2,V,1017,V,0,V
09/03/2020,1,1.6,V,3,V,25,V,10,V,10,V,87,V,2,V,1017,V,0,V
09/03/2020,2,1,V,2,V,22,V,3,V,9.6,V,88,V,2,V,1017,V,0,V
09/03/2020,3,2.2,V,3,V,20,V,3,V,9.3,V,89,V,2,V,1016,V,0,V
09/03/2020,4,1,V,2,V,22,V,3,V,9.2,V,89,V,2,V,1016,V,0,V
09/03/2020,5,1.7,V,5,V,20,V,6,V,9.4,V,90,V,2,V,1016,V,0,V
09/03/2020,6,5.2,V,10,V,13,V,9,V,9.2,V,90,V,2,V,1015,V,0,V
09/03/2020,7,16.7,V,21,V,8,V,19,V,9.5,V,91,V,2,V,1016,V,0,V
09/03/2020,8,10.8,V,17,V,12,V,10,V,10.7,V,90,V,2,V,1016,V,0,V
09/03/2020,9,7.5,V,16,V,34,V,11,V,11.5,V,89,V,2,V,1017,V,0,V
09/03/2020,10,2,V,5,V,62,V,21,V,11.1,V,88,V,64,V,1017,V,0,V
09/03/2020,11,3.5,V,5,V,66,V,7,V,11.9,V,84,V,390,V,1017,V,0,V
09/03/2020,12,2.1,V,3,V,66,V,6,V,12,V,77,V,31,V,1017,V,0,V
09/03/2020,13,2.8,V,3,V,65,V,7,V,11.9,V,77,V,159,V,1017,V,0,V
09/03/2020,14,1.6,V,2,V,67,V,9,V,12.6,V,76,V,384,V,1016,V,0,V
09/03/2020,15,2.1,V,5,V,67,V,19,V,13,V,73,V,173,V,1016,V,0,V
09/03/2020,16,1.9,V,3,V,67,V,3,V,12.4,V,73,V,54,V,1016,V,0,V
09/03/2020,17,2.5,V,5,V,66,V,3,V,12.5,V,71,V,10,V,1016,V,0,V
09/03/2020,18,2.4,V,5,V,66,V,3,V,12.2,V,70,V,2,V,1017,V,0,V
09/03/2020,19,1.4,V,3,V,66,V,3,V,11.9,V,70,V,2,V,1017,V,0,V
09/03/2020,20,2.8,V,4,V,66,V,8,V,12.4,V,71,V,2,V,1017,V,0,V
09/03/2020,21,1,V,2,V,69,V,3,V,12.5,V,67,V,2,V,1018,V,0,V
09/03/2020,22,1,V,2,V,71,V,3,V,12.4,V,66,V,2,V,1018,V,0,V
09/03/2020,23,1,V,2,V,74,V,3,V,12.3,V,61,V,2,V,1018,V,0,V
09/03/2020,24,1,V,2,V,73,V,3,V,12,V,63,V,2,V,1018,V,0,V
10/03/2020,1,1,V,2,V,73,V,3,V,11.7,V,66,V,2,V,1018,V,0,V
10/03/2020,2,1,V,2,V,72,V,9,V,11.7,V,65,V,2,V,1018,V,0,V
10/03/2020,3,1,V,2,V,74,V,9,V,11.6,V,64,V,2,V,1017,V,0,V
10/03/2020,4,1,V,2,V,75,V,3,V,11.7,V,66,V,2,V,1018,V,0,V
10/03/2020,5,1,V,2,V,76,V,3,V,11.7,V,65,V,2,V,1018,V,0,V
10/03/2020,6,1.3,V,2,V,74,V,3,V,11.6,V,67,V,2,V,1019,V,0,V
10/03/2020,7,2.2,V,3,V,71,V,7,V,11.6,V,71,V,6,V,1019,V,0,V
10/03/2020,8,1.3,V,3,V,69,V,8,V,12.4,V,72,V,140,V,1020,V,0,V
10/03/2020,9,3.8,V,8,V,65,V,8,V,13.5,V,70,V,347,V,1021,V,0,V
10/03/2020,10,1.9,V,5,V,67,V,8,V,13.8,V,69,V,377,V,1021,V,0,V
10/03/2020,11,2.8,V,5,V,67,V,7,V,14.5,V,65,V,500,V,1022,V,0,V
10/03/2020,12,2.5,V,6,V,68,V,6,V,14.7,V,64,V,432,V,1022,V,0,V
10/03/2020,13,1.4,V,6,V,71,V,10,V,14.1,V,68,V,254,V,1021,V,0,V
10/03/2020,14,1,V,3,V,73,V,10,V,14,V,70,V,157,V,1021,V,0,V
10/03/2020,15,1.3,V,7,V,70,V,7,V,14.2,V,70,V,203,V,1020,V,0,V
10/03/2020,16,1,V,6,V,72,V,8,V,15,V,70,V,358,V,1020,V,0,V
10/03/2020,17,1,V,6,V,70,V,16,V,14.7,V,73,V,86,V,1020,V,0,V
10/03/2020,18,1,V,7,V,68,V,13,V,14.1,V,77,V,2,V,1020,V,0,V
10/03/2020,19,1,V,11,V,61,V,18,V,13.5,V,79,V,2,V,1020,V,0,V
10/03/2020,20,1,V,5,V,66,V,24,V,13.4,V,83,V,2,V,1020,V,0,V
10/03/2020,21,1,V,2,V,68,V,26,V,13.3,V,83,V,2,V,1020,V,0,V
10/03/2020,22,1,V,6,V,59,V,36,V,13.3,V,86,V,2,V,1020,V,0,V
10/03/2020,23,1,V,5,V,58,V,27,V,13.2,V,88,V,2,V,1020,V,0,V
10/03/2020,24,1,V,5,V,53,V,32,V,12.9,V,88,V,2,V,1020,V,0,V
11/03/2020,1,1,V,4,V,57,V,23,V,13.1,V,89,V,2,V,1020,V,0,V
11/03/2020,2,1,V,2,V,44,V,31,V,12.4,V,89,V,2,V,1020,V,0,V
11/03/2020,3,2.5,V,3,V,16,V,20,V,10.1,V,89,V,2,V,1019,V,0,V
11/03/2020,4,1.9,V,4,V,19,V,8,V,10,V,89,V,2,V,1019,V,0,V
11/03/2020,5,1,V,3,V,20,V,27,V,9.7,V,90,V,2,V,1019,V,0,V
11/03/2020,6,11,V,10,V,13,V,16,V,9.3,V,91,V,2,V,1020,V,0,V
11/03/2020,7,45.7,V,23,V,6,V,8,V,9.7,V,92,V,9,V,1020,V,0,V
11/03/2020,8,32.9,V,31,V,14,V,16,V,12.9,V,91,V,157,V,1020,V,0,V
11/03/2020,9,7,V,17,V,45,V,23,V,15.2,V,86,V,400,V,1020,V,0,V
11/03/2020,10,2.7,V,10,V,61,V,19,V,16.4,V,74,V,603,V,1021,V,0,V
11/03/2020,11,3,V,11,V,65,V,17,V,17,V,67,V,629,V,1021,V,0,V
11/03/2020,12,3.7,V,12,V,67,V,10,V,17.3,V,65,V,641,V,1020,V,0,V
