DATA_HI,PERÍODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
31/07/2020,19,1,6,27,27.8,87
31/07/2020,20,1,6,28,26.7,80
31/07/2020,21,1,6,26,25.8,73
31/07/2020,22,1,6,42,25,56
31/07/2020,23,1,7,42,24.4,46
31/07/2020,24,1,6,47,24,40
01/08/2020,1,1,7,43,23.1,29
01/08/2020,2,1,6,21,22.8,27
01/08/2020,3,1,6,43,23.9,39
01/08/2020,4,1,6,17,22.7,24
01/08/2020,5,8.3,8,32,22.6,20
01/08/2020,6,2.2,8,39,23.6,34
01/08/2020,7,1.3,8,35,25.3,41
01/08/2020,8,1,6,26,27.9,65
01/08/2020,9,1,8,26,29.2,69
01/08/2020,10,1,7,18,30,73
01/08/2020,11,1,8,22,31.8,77
01/08/2020,12,1,8,23,31.2,80
01/08/2020,13,1,7,19,30.3,78
01/08/2020,14,1,8,20,29.7,76
01/08/2020,15,1,7,24,29.9,77
01/08/2020,16,1,7,23,29.6,82
01/08/2020,17,1,8,28,28.9,87
01/08/2020,18,1,7,25,29.3,96
01/08/2020,19,1,6,24,28.2,90
01/08/2020,20,1,8,37,27.3,75
01/08/2020,21,2.8,10,25,26.5,60
01/08/2020,22,1,8,23,26.2,54
01/08/2020,23,1,6,29,25.6,52
01/08/2020,24,1,6,23,25.5,68
02/08/2020,1,1,5,27,25.2,71
02/08/2020,2,1,6,41,25,71
02/08/2020,3,1,5,31,24.8,62
02/08/2020,4,1,5,28,24.6,55
02/08/2020,5,1,5,24,24.4,49
02/08/2020,6,1,5,26,24.5,48
02/08/2020,7,1,5,30,25.4,47
02/08/2020,8,1,6,33,26.1,49
02/08/2020,9,1,6,32,26.6,51
02/08/2020,10,1,5,35,26.8,53
02/08/2020,11,1,5,41,27,51
02/08/2020,12,1,5,22,27.3,51
02/08/2020,13,1,5,20,27.6,56
02/08/2020,14,1,5,17,27.4,53
02/08/2020,15,1,6,18,27.2,54
02/08/2020,16,1,5,17,27,54
02/08/2020,17,1,6,15,26.8,55
02/08/2020,18,1,6,16,26.1,58
02/08/2020,19,1,6,18,25.2,59
02/08/2020,20,1,6,20,24.6,54
02/08/2020,21,1,6,30,24.2,51
02/08/2020,22,1,5,24,24.1,52
02/08/2020,23,1,5,22,23.9,49
02/08/2020,24,1,5,19,23.9,46
03/08/2020,1,1,5,20,23.7,43
03/08/2020,2,1,5,27,23.5,43
03/08/2020,3,1,6,14,23.3,45
03/08/2020,4,1,5,29,23.3,48
03/08/2020,5,1.3,6,21,23.2,49
03/08/2020,6,1,6,23,23.3,51
03/08/2020,7,1.8,7,31,23.2,51
03/08/2020,8,1.8,9,66,22.6,51
03/08/2020,9,2.8,8,42,22.5,52
03/08/2020,10,1.3,8,39,22.7,55
03/08/2020,11,5.7,13,49,23.4,49
03/08/2020,12,1,7,30,23.7,58
03/08/2020,13,1,6,21,24.3,56
03/08/2020,14,1,6,17,25,58
03/08/2020,15,1,6,11,25,61
03/08/2020,16,1,6,13,24.5,62
03/08/2020,17,1,6,14,24.5,63
03/08/2020,18,1,7,14,24.1,64
03/08/2020,19,1,6,13,23.5,67
03/08/2020,20,1,6,14,23.1,69
03/08/2020,21,1,6,17,23.3,70
03/08/2020,22,1,7,10,23.4,72
03/08/2020,23,1,7,10,23.3,71
03/08/2020,24,1,7,15,23.2,66
04/08/2020,1,1,7,16,23.1,62
04/08/2020,2,1,6,12,22.8,61
04/08/2020,3,1,6,11,22.6,60
04/08/2020,4,1,6,12,22.4,59
04/08/2020,5,1,6,14,22,57
04/08/2020,6,2,8,19,22,54
04/08/2020,7,5.9,15,49,22.2,47
04/08/2020,8,1.3,10,28,22.6,50
04/08/2020,9,2.6,10,69,22.4,50
04/08/2020,10,2.3,11,65,21.6,51
04/08/2020,11,1.3,9,25,22.8,57
04/08/2020,12,1,7,17,23.7,60
04/08/2020,13,1,6,11,24,64
04/08/2020,14,1,7,8,24.4,67
04/08/2020,15,1,6,37,24.4,69
04/08/2020,16,1,6,24,24.3,69
04/08/2020,17,1,6,14,24.4,68
04/08/2020,18,1,6,13,24.1,68
04/08/2020,19,1,6,18,23.5,68
04/08/2020,20,1,7,18,22.6,61
04/08/2020,21,1,8,36,21.9,48
04/08/2020,22,1,12,28,21.2,34
04/08/2020,23,1,6,16,21.7,58
04/08/2020,24,1,5,20,22.4,67
05/08/2020,1,1,5,18,22.4,66
05/08/2020,2,1,5,14,22.2,67
05/08/2020,3,1,5,18,22.2,63
05/08/2020,4,1,5,20,22,59
05/08/2020,5,1.5,9,20,22,45
05/08/2020,6,21.8,20,22,22.3,21
05/08/2020,7,9.1,19,42,23.3,33
05/08/2020,8,11.6,19,,24.4,53
05/08/2020,9,,,,,
05/08/2020,10,,,,,
05/08/2020,11,,,,,
05/08/2020,12,,,,,
05/08/2020,13,,,,,
05/08/2020,14,,,,,
05/08/2020,15,,,,,
05/08/2020,16,,,,,
05/08/2020,17,,,,,
05/08/2020,18,,,,,
05/08/2020,19,,,,,
05/08/2020,20,,,,,
05/08/2020,21,,,,,
05/08/2020,22,,,,,
05/08/2020,23,,,,,
05/08/2020,24,,,,,
06/08/2020,1,,,,,
06/08/2020,2,,,,,
06/08/2020,3,,,,,
06/08/2020,4,,,,,
06/08/2020,5,,,,,
06/08/2020,6,,,,,
06/08/2020,7,,,,,
06/08/2020,8,,,,,
06/08/2020,9,,,,,
06/08/2020,10,,,,,
06/08/2020,11,,,,,
06/08/2020,12,,,,,
06/08/2020,13,,,,,
06/08/2020,14,,,,,
06/08/2020,15,,,,,
06/08/2020,16,,,,,
06/08/2020,17,,,,,
06/08/2020,18,,,,,
06/08/2020,19,,,,,
06/08/2020,20,,,,,
06/08/2020,21,,,,,
06/08/2020,22,,,,,
06/08/2020,23,,,,,
07/08/2020,15,,,,,
07/08/2020,16,,,,,
07/08/2020,17,,,,,
07/08/2020,18,,,,,
07/08/2020,19,,,,,
07/08/2020,20,,,,,
07/08/2020,21,,,,,
07/08/2020,22,,,,,
07/08/2020,23,,,,,
07/08/2020,24,,,,,
08/08/2020,1,,,,,
08/08/2020,2,,,,,
08/08/2020,3,,,,,
08/08/2020,4,,,,,
08/08/2020,5,,,,,
08/08/2020,6,,,,,
08/08/2020,7,,,,,
08/08/2020,8,,,,,
08/08/2020,9,,,,,
08/08/2020,10,,,,,
08/08/2020,11,,,,,
08/08/2020,12,,,,,
08/08/2020,13,,,,,
08/08/2020,14,,,,,
08/08/2020,15,,,,,
08/08/2020,16,,,,,
08/08/2020,17,,,,,
08/08/2020,18,,,,,
08/08/2020,19,,,,,
08/08/2020,20,,,,,
08/08/2020,21,,,,,
08/08/2020,22,,,,,
08/08/2020,23,,,,,
08/08/2020,24,,,,,
09/08/2020,1,,,,,
09/08/2020,2,,,,,
09/08/2020,3,,,,,
09/08/2020,4,,,,,
09/08/2020,5,,,,,
09/08/2020,6,,,,,
09/08/2020,7,,,,,
09/08/2020,8,,,,,
09/08/2020,9,,,,,
09/08/2020,10,,,,,
09/08/2020,11,,,,,
09/08/2020,12,,,,,
09/08/2020,13,,,,,
09/08/2020,14,,,,,
09/08/2020,15,,,,,
09/08/2020,16,,,,,
09/08/2020,17,,,,,
09/08/2020,18,,,,,
09/08/2020,19,,,,,
09/08/2020,20,,,,,
09/08/2020,21,,,,,
09/08/2020,22,,,,,
09/08/2020,23,,,,,
09/08/2020,24,,,,,
10/08/2020,1,,,,,
10/08/2020,2,,,,,
10/08/2020,3,,,,,
10/08/2020,4,,,,,
10/08/2020,5,,,,,
10/08/2020,6,,,,,
10/08/2020,7,,,,,
10/08/2020,8,,,,,
10/08/2020,9,,,,,
10/08/2020,10,,,,,
10/08/2020,11,,,,,
10/08/2020,12,,,,,
10/08/2020,13,,,,,
10/08/2020,14,,,,,
10/08/2020,15,,,,,
10/08/2020,16,,,,,
10/08/2020,17,,,,,
10/08/2020,18,,,,,
10/08/2020,19,,,,,
10/08/2020,20,,,,,
10/08/2020,21,,,,,
10/08/2020,22,,,,,
10/08/2020,23,,,,,
10/08/2020,24,,,,,
11/08/2020,1,,,,,
11/08/2020,2,,,,,
11/08/2020,3,,,,,
11/08/2020,4,,,,,
11/08/2020,5,,,,,
11/08/2020,6,,,,,
11/08/2020,7,,,,,
11/08/2020,8,,,,,
11/08/2020,9,,,,,
11/08/2020,10,,,,,
11/08/2020,11,,,,,
11/08/2020,12,,,,,
11/08/2020,13,,,,,
11/08/2020,14,,,,,
11/08/2020,15,,,,,
11/08/2020,16,,,,,
11/08/2020,17,,,,,
11/08/2020,18,,,,,
11/08/2020,19,,,,,
11/08/2020,20,,,,,
11/08/2020,21,,,,,
11/08/2020,22,,,,,
11/08/2020,23,,,,,
11/08/2020,24,,,,,
12/08/2020,1,,,,,
12/08/2020,2,,,,,
12/08/2020,3,,,,,
12/08/2020,4,,,,,
12/08/2020,5,,,,,
12/08/2020,6,,,,,
12/08/2020,7,,,,,
12/08/2020,8,,,,,
12/08/2020,9,,,,,
12/08/2020,10,,,,,
12/08/2020,11,,,,,
12/08/2020,12,,,,,
12/08/2020,13,,,,,
12/08/2020,14,,,,,
12/08/2020,15,,,,,
12/08/2020,16,,,,,
12/08/2020,17,,,,,
12/08/2020,18,,,,,
12/08/2020,19,,,,,
12/08/2020,20,,,,,
12/08/2020,21,,,,,
12/08/2020,22,,,,,
12/08/2020,23,,,,,
12/08/2020,24,,,,,
13/08/2020,1,,,,,
13/08/2020,2,,,,,
13/08/2020,3,,,,,
13/08/2020,4,,,,,
13/08/2020,5,,,,,
13/08/2020,6,,,,,
13/08/2020,7,,,,,
13/08/2020,8,,,,,
13/08/2020,9,,,,,
13/08/2020,10,,,,,
13/08/2020,11,,,,,
13/08/2020,12,,,,,
13/08/2020,13,,,,,
13/08/2020,14,,,,,
13/08/2020,15,,,,,
13/08/2020,16,,,,,
13/08/2020,17,,,,,
13/08/2020,18,,,,,
13/08/2020,19,,,,,
13/08/2020,20,,,,,
13/08/2020,21,,,,,
13/08/2020,22,,,,,
13/08/2020,23,,,,,
13/08/2020,24,,,,,
14/08/2020,1,,,,,
14/08/2020,2,,,,,
14/08/2020,3,,,,,
14/08/2020,4,,,,,
14/08/2020,5,,,,,
14/08/2020,6,,,,,
14/08/2020,7,,,,,
14/08/2020,8,,,,,
14/08/2020,9,,,,,
14/08/2020,10,,,,,
14/08/2020,11,,,,,
14/08/2020,12,,,,,
14/08/2020,13,,,,,
14/08/2020,14,,,,,
14/08/2020,15,,,,,
14/08/2020,16,,,,,
14/08/2020,17,,,,,
14/08/2020,18,,,,,
14/08/2020,19,,,,,
14/08/2020,20,,,,,
14/08/2020,21,,,,,
14/08/2020,22,,,,,
14/08/2020,23,,,,,
14/08/2020,24,,,,,
15/08/2020,1,,,,,
15/08/2020,2,,,,,
15/08/2020,3,,,,,
15/08/2020,4,,,,,
15/08/2020,5,,,,,
15/08/2020,6,,,,,
15/08/2020,7,,,,,
15/08/2020,8,,,,,
15/08/2020,9,,,,,
15/08/2020,10,,,,,
15/08/2020,11,,,,,
15/08/2020,12,,,,,
15/08/2020,13,,,,,
15/08/2020,14,,,,,
15/08/2020,15,,,,,
15/08/2020,16,,,,,
15/08/2020,17,,,,,
15/08/2020,18,,,,,
15/08/2020,19,,,,,
15/08/2020,20,,,,,
15/08/2020,21,,,,,
15/08/2020,22,,,,,
15/08/2020,23,,,,,
15/08/2020,24,,,,,
16/08/2020,1,,,,,
16/08/2020,2,,,,,
16/08/2020,3,,,,,
16/08/2020,4,,,,,
16/08/2020,5,,,,,
16/08/2020,6,,,,,
16/08/2020,7,,,,,
16/08/2020,8,,,,,
16/08/2020,9,,,,,
16/08/2020,10,,,,,
16/08/2020,11,,,,,
16/08/2020,12,,,,,
16/08/2020,13,,,,,
16/08/2020,14,,,,,
16/08/2020,15,,,,,
16/08/2020,16,,,,,
16/08/2020,17,,,,,
16/08/2020,18,,,,,
16/08/2020,19,,,,,
16/08/2020,20,,,,,
16/08/2020,21,,,,,
16/08/2020,22,,,,,
16/08/2020,23,,,,,
16/08/2020,24,,,,,
17/08/2020,1,,,,,
17/08/2020,2,,,,,
17/08/2020,3,,,,,
17/08/2020,4,,,,,
17/08/2020,5,,,,,
17/08/2020,6,,,,,
17/08/2020,7,,,,,
17/08/2020,8,,,,,
17/08/2020,9,,,,,
17/08/2020,10,,,,,
17/08/2020,11,,,,,
17/08/2020,12,,,,,
17/08/2020,13,,,,,
17/08/2020,14,,,,,
17/08/2020,15,,,,,
17/08/2020,16,,,,,
17/08/2020,17,,,,,
17/08/2020,18,,,,,
17/08/2020,19,,,,,
17/08/2020,20,,,,,
17/08/2020,21,,,,,
17/08/2020,22,,,,,
17/08/2020,23,,,,,
17/08/2020,24,,,,,
18/08/2020,1,,,,,
18/08/2020,2,,,,,
18/08/2020,3,,,,,
18/08/2020,4,,,,,
18/08/2020,5,,,,,
18/08/2020,6,,,,,
18/08/2020,7,,,,,
18/08/2020,8,,,,,
18/08/2020,9,,,,,
18/08/2020,10,,,,,
18/08/2020,11,,,,,
18/08/2020,12,,,,,
18/08/2020,13,,,,,
18/08/2020,14,,,,,
18/08/2020,15,,,,,
18/08/2020,16,,,,,
18/08/2020,17,,,,,
18/08/2020,18,,,,,
18/08/2020,19,,,,,
18/08/2020,20,,,,,
18/08/2020,21,,,,,
18/08/2020,22,,,,,
18/08/2020,23,,,,,
18/08/2020,24,,,,,
19/08/2020,1,,,,,
19/08/2020,2,,,,,
19/08/2020,3,,,,,
19/08/2020,4,,,,,
19/08/2020,5,,,,,
19/08/2020,6,,,,,
19/08/2020,7,,,,,
19/08/2020,8,,,,,
19/08/2020,9,,,,,
19/08/2020,10,,,,,
19/08/2020,11,,,,,
19/08/2020,12,,,,,
19/08/2020,13,,,,,
19/08/2020,14,,,,,
19/08/2020,15,,,,,
19/08/2020,16,,,,,
19/08/2020,17,,,,,
19/08/2020,18,,,,,
19/08/2020,19,,,,,
19/08/2020,20,,,,,
19/08/2020,21,,,,,
19/08/2020,22,,,,,
19/08/2020,23,,,,,
19/08/2020,24,,,,,
20/08/2020,1,,,,,
20/08/2020,2,,,,,
20/08/2020,3,,,,,
20/08/2020,4,,,,,
20/08/2020,5,,,,,
20/08/2020,6,,,,,
20/08/2020,7,,,,,
20/08/2020,8,,,,,
20/08/2020,9,,,,,
20/08/2020,10,,,,,
20/08/2020,11,,,,,
20/08/2020,12,,,,,
20/08/2020,13,,,,,
20/08/2020,14,,,,,
20/08/2020,15,,,,,
20/08/2020,16,,,,,
20/08/2020,17,,,,,
20/08/2020,18,,,,,
20/08/2020,19,,,,,
20/08/2020,20,,,,,
20/08/2020,21,,,,,
20/08/2020,22,,,,,
20/08/2020,23,,,,,
20/08/2020,24,,,,,
21/08/2020,1,,,,,
21/08/2020,2,,,,,
21/08/2020,3,,,,,
21/08/2020,4,,,,,
21/08/2020,5,,,,,
21/08/2020,6,,,,,
21/08/2020,7,,,,,
21/08/2020,8,,,,,
21/08/2020,9,,,,,
21/08/2020,10,,,,,
21/08/2020,11,,,,,
21/08/2020,12,,,,,
21/08/2020,13,,,,,
21/08/2020,14,,,,,
21/08/2020,15,,,,,
21/08/2020,16,,,,,
21/08/2020,17,,,,,
21/08/2020,18,,,,,
21/08/2020,19,,,,,
21/08/2020,20,,,,,
21/08/2020,21,,,,,
21/08/2020,22,,,,,
21/08/2020,23,,,,,
21/08/2020,24,,,,,
22/08/2020,1,,,,,
22/08/2020,2,,,,,
22/08/2020,3,,,,,
22/08/2020,4,,,,,
22/08/2020,5,,,,,
22/08/2020,6,,,,,
22/08/2020,7,,,,,
22/08/2020,8,,,,,
22/08/2020,9,,,,,
22/08/2020,10,,,,,
22/08/2020,11,,,,,
22/08/2020,12,,,,,
22/08/2020,13,,,,,
22/08/2020,14,,,,,
22/08/2020,15,,,,,
22/08/2020,16,,,,,
22/08/2020,17,,,,,
22/08/2020,18,,,,,
22/08/2020,19,,,,,
22/08/2020,20,,,,,
22/08/2020,21,,,,,
22/08/2020,22,,,,,
22/08/2020,23,,,,,
22/08/2020,24,,,,,
23/08/2020,1,,,,,
23/08/2020,2,,,,,
23/08/2020,3,,,,,
23/08/2020,4,,,,,
23/08/2020,5,,,,,
23/08/2020,6,,,,,
23/08/2020,7,,,,,
23/08/2020,8,,,,,
23/08/2020,9,,,,,
23/08/2020,10,,,,,
23/08/2020,11,,,,,
23/08/2020,12,,,,,
23/08/2020,13,,,,,
23/08/2020,14,,,,,
23/08/2020,15,,,,,
23/08/2020,16,,,,,
23/08/2020,17,,,,,
23/08/2020,18,,,,,
23/08/2020,19,,,,,
23/08/2020,20,,,,,
23/08/2020,21,,,,,
23/08/2020,22,,,,,
23/08/2020,23,,,,,
23/08/2020,24,,,,,
24/08/2020,1,,,,,
24/08/2020,2,,,,,
24/08/2020,3,,,,,
24/08/2020,4,,,,,
24/08/2020,5,,,,,
24/08/2020,6,,,,,
24/08/2020,7,,,,,
24/08/2020,8,,,,,
24/08/2020,9,,,,,
24/08/2020,10,,,,,
24/08/2020,11,,,,,
24/08/2020,12,,,,,
24/08/2020,13,,,,,
24/08/2020,14,,,,,
24/08/2020,15,,,,,
24/08/2020,16,,,,,
24/08/2020,17,,,,,
24/08/2020,18,,,,,
24/08/2020,19,,,,,
24/08/2020,20,,,,,
24/08/2020,21,,,,,
24/08/2020,22,,,,,
24/08/2020,23,,,,,
24/08/2020,24,,,,,
25/08/2020,1,,,,,
25/08/2020,2,,,,,
25/08/2020,3,,,,,
25/08/2020,4,,,,,
25/08/2020,5,,,,,
25/08/2020,6,,,,,
25/08/2020,7,,,,,
25/08/2020,8,,,,,
25/08/2020,9,,,,,
25/08/2020,10,,,,,
25/08/2020,11,,,,,
25/08/2020,12,,,,,
25/08/2020,13,,,,,
25/08/2020,14,,,,,
25/08/2020,15,,,,,
25/08/2020,16,,,,,
25/08/2020,17,,,,,
25/08/2020,18,,,,,
25/08/2020,19,,,,,
25/08/2020,20,,,,,
25/08/2020,21,,,,,
25/08/2020,22,,,,,
25/08/2020,23,,,,,
25/08/2020,24,,,,,
26/08/2020,1,,,,,
26/08/2020,2,,,,,
26/08/2020,3,,,,,
26/08/2020,4,,,,,
26/08/2020,5,,,,,
26/08/2020,6,,,,,
26/08/2020,7,,,,,
26/08/2020,8,,,,,
26/08/2020,9,,,,,
26/08/2020,10,,,,,
26/08/2020,11,,,,,
26/08/2020,12,,,,,
26/08/2020,13,,,,,
26/08/2020,14,,,,,
26/08/2020,15,,,,,
26/08/2020,16,,,,,
26/08/2020,17,,,,,
26/08/2020,18,,,,,
26/08/2020,19,,,,,
26/08/2020,20,,,,,
26/08/2020,21,,,,,
26/08/2020,22,,,,,
26/08/2020,23,,,,,
26/08/2020,24,,,,,
27/08/2020,1,,,,,
27/08/2020,2,,,,,
27/08/2020,3,,,,,
27/08/2020,4,,,,,
27/08/2020,5,,,,,
27/08/2020,6,,,,,
27/08/2020,7,,,,,
27/08/2020,8,,,,,
27/08/2020,9,,,,,
27/08/2020,10,,,,,
27/08/2020,11,,,,,
27/08/2020,12,,,,,
27/08/2020,13,,,,,
27/08/2020,14,,,,,
27/08/2020,15,,,,,
27/08/2020,16,,,,,
27/08/2020,17,,,,,
27/08/2020,18,,,,,
27/08/2020,19,,,,,
27/08/2020,20,,,,,
27/08/2020,21,,,,,
27/08/2020,22,,,,,
27/08/2020,23,,,,,
27/08/2020,24,,,,,
28/08/2020,1,,,,,
28/08/2020,2,,,,,
28/08/2020,3,,,,,
28/08/2020,4,,,,,
28/08/2020,5,,,,,
28/08/2020,6,,,,,
28/08/2020,7,,,,,
28/08/2020,8,,,,,
28/08/2020,9,,,,,
28/08/2020,10,,,,,
28/08/2020,11,,,,,
28/08/2020,12,,,,,
28/08/2020,13,,,,,
28/08/2020,14,,,,,
28/08/2020,15,,,,,
28/08/2020,16,,,,,
28/08/2020,17,,,,,
28/08/2020,18,,,,,
28/08/2020,19,,,,,
28/08/2020,20,,,,,
28/08/2020,21,,,,,
28/08/2020,22,,,,,
28/08/2020,23,,,,,
28/08/2020,24,,,,,
29/08/2020,1,,,,,
29/08/2020,2,,,,,
29/08/2020,3,,,,,
29/08/2020,4,,,,,
29/08/2020,5,,,,,
29/08/2020,6,,,,,
29/08/2020,7,,,,,
29/08/2020,8,,,,,
29/08/2020,9,,,,,
29/08/2020,10,,,,,
29/08/2020,11,,,,,
29/08/2020,12,,,,,
29/08/2020,13,,,,,
29/08/2020,14,,,,,
29/08/2020,15,,,,,
29/08/2020,16,,,,,
29/08/2020,17,,,,,
29/08/2020,18,,,,,
29/08/2020,19,,,,,
29/08/2020,20,,,,,
29/08/2020,21,,,,,
29/08/2020,22,,,,,
29/08/2020,23,,,,,
29/08/2020,24,,,,,
30/08/2020,1,,,,,
30/08/2020,2,,,,,
30/08/2020,3,,,,,
30/08/2020,4,,,,,
30/08/2020,5,,,,,
30/08/2020,6,,,,,
30/08/2020,7,,,,,
30/08/2020,8,,,,,
30/08/2020,9,,,,,
30/08/2020,10,,,,,
30/08/2020,11,,,,,
30/08/2020,12,,,,,
30/08/2020,13,,,,,
30/08/2020,14,,,,,
30/08/2020,15,,,,,
30/08/2020,16,,,,,
30/08/2020,17,,,,,
30/08/2020,18,,,,,
30/08/2020,19,,,,,
30/08/2020,20,,,,,
30/08/2020,21,,,,,
30/08/2020,22,,,,,
30/08/2020,23,,,,,
30/08/2020,24,,,,,
31/08/2020,1,,,,,
31/08/2020,2,,,,,
31/08/2020,3,,,,,
31/08/2020,4,,,,,
31/08/2020,5,,,,,
31/08/2020,6,,,,,
31/08/2020,7,,,,,
31/08/2020,8,,,,,
31/08/2020,9,,,,,
31/08/2020,10,,,,,
31/08/2020,11,,,,,
31/08/2020,12,,,,,
31/08/2020,13,,,,,
31/08/2020,14,,,,,
31/08/2020,15,,,,,
31/08/2020,16,,,,,
31/08/2020,17,,,,,
31/08/2020,18,,,,,
31/08/2020,19,,,,,
31/08/2020,20,,,,,
31/08/2020,21,,,,,
31/08/2020,22,,,,,
31/08/2020,23,,,,,
31/08/2020,24,,,,,
01/09/2020,1,,,,,
01/09/2020,2,,,,,
01/09/2020,3,,,,,
01/09/2020,4,,,,,
01/09/2020,5,,,,,
01/09/2020,6,,,,,
01/09/2020,7,,,,,
01/09/2020,8,,,,,
01/09/2020,9,,,,,
01/09/2020,10,,,,,
01/09/2020,11,,,,,
01/09/2020,12,,,,,
01/09/2020,13,,,,,
01/09/2020,14,,,,,
01/09/2020,15,,,,,
01/09/2020,16,,,,,
01/09/2020,17,,,,,
01/09/2020,18,,,,,
01/09/2020,19,,,,,
01/09/2020,20,,,,,
01/09/2020,21,,,,,
01/09/2020,22,,,,,
01/09/2020,23,,,,,
01/09/2020,24,,,,,
02/09/2020,1,,,,,
02/09/2020,2,,,,,
02/09/2020,3,,,,,
02/09/2020,4,,,,,
02/09/2020,5,,,,,
02/09/2020,6,,,,,
02/09/2020,7,,,,,
02/09/2020,8,,,,,
02/09/2020,9,,,,,
02/09/2020,10,,,,,
02/09/2020,11,,,,,
02/09/2020,12,,,,,
02/09/2020,13,,,,,
02/09/2020,14,,,,,
02/09/2020,15,,,,,
02/09/2020,16,,,,,
02/09/2020,17,,,,,
02/09/2020,18,,,,,
02/09/2020,19,,,,,
02/09/2020,20,,,,,
02/09/2020,21,,,,,
02/09/2020,22,,,,,
02/09/2020,23,,,,,
02/09/2020,24,,,,,
03/09/2020,1,,,,,
03/09/2020,2,,,,,
03/09/2020,3,,,,,
03/09/2020,4,,,,,
03/09/2020,5,,,,,
03/09/2020,6,,,,,
03/09/2020,7,,,,,
03/09/2020,8,,,,,
03/09/2020,9,,,,,
03/09/2020,10,,,,,
03/09/2020,11,,,,,
03/09/2020,12,,,,,
03/09/2020,13,,,,,
03/09/2020,14,,,,,
03/09/2020,15,,,,,
03/09/2020,16,,,,,
03/09/2020,17,,,,,
03/09/2020,18,,,,,
03/09/2020,19,,,,,
03/09/2020,20,,,,,
03/09/2020,21,,,,,
03/09/2020,22,,,,,
03/09/2020,23,,,,,
03/09/2020,24,,,,,
04/09/2020,1,1,3,7,,53
04/09/2020,2,1.3,6,3,,47
04/09/2020,3,1.3,3,3,,54
04/09/2020,4,1.3,3,,,46
04/09/2020,5,2.2,8,3,,42
04/09/2020,6,17.3,44,9,,16
04/09/2020,7,9.1,34,28,,42
04/09/2020,8,3.2,8,14,,92
04/09/2020,9,2.2,5,14,,93
04/09/2020,10,2.8,5,8,,94
04/09/2020,11,2,2,3,,96
04/09/2020,12,1.3,2,3,,98
04/09/2020,13,1,2,7,,100
04/09/2020,14,1.5,2,10,,97
04/09/2020,15,1.7,2,12,,98
04/09/2020,16,2.3,2,11,,95
04/09/2020,17,2.6,2,8,,97
04/09/2020,18,1.8,2,3,,101
04/09/2020,19,1.6,3,9,,89
04/09/2020,20,1.7,5,18,,76
04/09/2020,21,1.4,2,8,,81
04/09/2020,22,1.7,3,,,77
04/09/2020,23,1.3,7,16,,73
04/09/2020,24,1.3,2,15,,77
05/09/2020,1,1.3,4,8,,70
05/09/2020,2,1.7,2,7,,63
05/09/2020,3,1.4,2,11,,57
05/09/2020,4,3.2,6,8,,68
05/09/2020,5,3.3,8,7,,60
05/09/2020,6,2.4,14,10,,50
05/09/2020,7,2.8,5,13,,72
05/09/2020,8,2.9,3,3,,100
05/09/2020,9,2.4,2,3,,100
05/09/2020,10,1.6,2,3,,100
05/09/2020,11,1.6,2,3,,98
05/09/2020,12,2.6,2,6,,94
05/09/2020,13,1.3,2,3,,92
05/09/2020,14,2.2,2,3,,91
05/09/2020,15,1.7,2,3,,93
05/09/2020,16,1.4,2,3,,91
05/09/2020,17,2.5,2,3,,89
05/09/2020,18,3.9,2,3,,87
05/09/2020,19,1.8,5,7,,76
05/09/2020,20,2.2,5,27,,61
05/09/2020,21,2.4,5,7,,49
05/09/2020,22,2.1,10,6,,36
05/09/2020,23,1.6,7,10,,39
05/09/2020,24,1.7,5,18,,35
06/09/2020,1,1.7,3,12,,35
06/09/2020,2,2.1,2,10,,31
06/09/2020,3,1.4,3,7,,29
06/09/2020,4,2.3,4,11,,24
06/09/2020,5,1.8,3,10,,27
06/09/2020,6,2.5,4,9,,33
06/09/2020,7,1.9,2,13,,54
06/09/2020,8,1.8,2,8,,95
06/09/2020,9,2.7,2,3,,92
06/09/2020,10,1.8,2,3,,91
06/09/2020,11,1,2,9,,91
06/09/2020,12,1.6,2,11,,95
06/09/2020,13,1,2,7,,94
06/09/2020,14,1.9,2,21,,91
06/09/2020,15,1.3,2,9,,88
06/09/2020,16,1,2,7,,89
06/09/2020,17,1.7,2,8,,88
06/09/2020,18,5.3,2,11,,89
06/09/2020,19,2.8,2,19,,82
06/09/2020,20,2.6,2,25,,74
06/09/2020,21,2.2,2,19,,74
06/09/2020,22,2.1,2,15,,75
06/09/2020,23,2.1,2,16,,78
06/09/2020,24,2.3,2,25,,78
07/09/2020,1,2.6,2,16,,78
07/09/2020,2,2,2,22,,79
07/09/2020,3,2,2,11,,77
07/09/2020,4,6.9,3,18,,78
07/09/2020,5,2.5,2,29,,74
07/09/2020,6,2.5,3,35,,74
07/09/2020,7,3.1,3,14,,79
07/09/2020,8,2.5,4,18,,78
07/09/2020,9,2.6,4,15,,75
07/09/2020,10,39.7,47,23,,58
07/09/2020,11,6,8,11,,66
07/09/2020,12,4,6,16,,63
07/09/2020,13,2.1,2,9,,66
07/09/2020,14,2.2,2,19,,68
07/09/2020,15,2.1,3,13,,68
07/09/2020,16,2.5,3,13,,70
07/09/2020,17,2.2,3,8,,72
07/09/2020,18,2.5,3,3,,77
07/09/2020,19,1.7,4,9,,78
07/09/2020,20,1.5,2,17,,78
07/09/2020,21,1,2,10,,80
07/09/2020,22,1.3,2,9,,77
