DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,VV_HI,FL_VV,DD_HI,FL_DD,TMP_HI,FL_TMP,O3_HI,FL_O3
10/03/2020,20,2,V,1,V,16,V,25,V,,N,242,V,13.4,V,55,V
10/03/2020,21,2,V,1,V,9,V,25,V,,N,244,V,12.8,V,56,V
10/03/2020,22,2,V,1,V,7,V,21,V,,N,245,V,13.3,V,56,V
10/03/2020,23,2,V,1,V,3,V,16,V,,N,252,V,13.4,V,60,V
10/03/2020,24,2,V,1,V,3,V,16,V,,N,255,V,13.3,V,59,V
11/03/2020,1,2,V,1,V,3,V,22,V,,N,252,V,13.1,V,57,V
11/03/2020,2,2,V,1,V,3,V,23,V,,N,258,V,12.7,V,52,V
11/03/2020,3,2,V,1,V,3,V,19,V,,N,269,V,12.3,V,47,V
11/03/2020,4,2,V,1,V,3,V,10,V,,N,269,V,12,V,48,V
11/03/2020,5,2,V,1,V,8,V,15,V,,N,253,V,12.2,V,33,V
11/03/2020,6,2,V,8.8,V,29,V,13,V,,N,240,V,12.5,V,15,V
11/03/2020,7,2,V,83.5,V,43,V,18,V,,N,240,V,12.9,V,5,V
11/03/2020,8,2,V,94.4,V,58,V,30,V,,N,228,V,14.7,V,16,V
11/03/2020,9,9,V,39,V,55,V,34,V,,N,209,V,16.6,V,26,V
11/03/2020,10,5,V,14.4,V,31,V,29,V,,N,167,V,18.1,V,50,V
11/03/2020,11,2,V,2.3,V,9,V,21,V,,N,247,V,18.2,V,74,V
11/03/2020,12,2,V,2.3,V,8,V,16,V,,N,206,V,18.2,V,78,V
11/03/2020,13,2,V,2.6,V,8,V,15,V,,N,234,V,17.8,V,75,V
11/03/2020,14,2,V,2.2,V,7,V,20,V,,N,243,V,17.8,V,80,V
11/03/2020,15,2,V,1,V,7,V,15,V,,N,234,V,18.5,V,80,V
11/03/2020,16,2,V,1,V,8,V,16,V,,N,234,V,17.7,V,77,V
11/03/2020,17,2,V,1,V,9,V,24,V,,N,224,V,17.1,V,79,V
11/03/2020,18,2,V,1,V,11,V,18,V,,N,220,V,15.7,V,77,V
11/03/2020,19,2,V,1,V,12,V,17,V,,N,245,V,14.9,V,68,V
11/03/2020,20,2,V,1,V,9,V,23,V,,N,228,V,14.7,V,68,V
11/03/2020,21,2,V,1,V,8,V,17,V,,N,223,V,14.5,V,72,V
11/03/2020,22,2,V,1,V,7,V,15,V,,N,228,V,14.5,V,75,V
11/03/2020,23,2,V,1,V,3,V,18,V,,N,230,V,14.8,V,83,V
11/03/2020,24,2,V,1,V,3,V,10,V,,N,229,V,14.6,V,86,V
12/03/2020,1,2,V,1,V,3,V,3,V,,N,214,V,14.5,V,80,V
12/03/2020,2,2,V,1,V,3,V,3,V,,N,229,V,14.6,V,80,V
12/03/2020,3,2,V,1,V,3,V,3,V,,N,215,V,14.6,V,85,V
12/03/2020,4,2,V,1,V,3,V,3,V,,N,209,V,14.6,V,84,V
12/03/2020,5,2,V,1,V,3,V,3,V,,N,201,V,14,V,77,V
12/03/2020,6,2,V,1,V,7,V,8,V,,N,187,V,13.5,V,62,V
12/03/2020,7,2,V,3,V,26,V,9,V,,N,252,V,14,V,46,V
12/03/2020,8,2,V,4.4,V,29,V,11,V,,N,228,V,14.8,V,60,V
12/03/2020,9,2,V,3.1,V,17,V,18,V,,N,232,V,16.7,V,73,V
12/03/2020,10,2,V,3.1,V,14,V,25,V,,N,219,V,18.7,V,78,V
12/03/2020,11,2,V,2.3,V,11,V,20,V,,N,197,V,20,V,81,V
12/03/2020,12,2,V,1,V,8,V,11,V,,N,204,V,20.2,V,87,V
12/03/2020,13,2,V,2.5,V,15,V,14,V,,N,257,V,20.4,V,91,V
12/03/2020,14,2,V,1,V,13,V,46,V,,N,226,V,20.5,V,87,V
12/03/2020,15,2,V,1,V,8,V,31,V,,N,166,V,20.5,V,83,V
12/03/2020,16,2,V,1,V,9,V,12,V,,N,246,V,20,V,83,V
12/03/2020,17,2,V,1,V,11,V,9,V,,N,144,V,18.8,V,81,V
12/03/2020,18,2,V,1,V,18,V,9,V,,N,148,V,17,V,79,V
12/03/2020,19,2,V,1,V,22,V,24,V,,N,141,V,15.9,V,79,V
12/03/2020,20,2,V,1,V,20,V,34,V,,N,136,V,15.5,V,74,V
12/03/2020,21,2,V,1,V,15,V,16,V,,N,135,V,15.1,V,69,V
12/03/2020,22,2,V,2.2,V,16,V,15,V,,N,135,V,14.1,V,39,V
12/03/2020,23,2,V,1,V,17,V,17,V,,N,135,V,13.6,V,42,V
12/03/2020,24,2,V,1,V,10,V,12,V,,N,135,V,13.4,V,52,V
13/03/2020,1,2,V,1,V,8,V,15,V,,N,135,V,12.8,V,62,V
13/03/2020,2,2,V,1,V,3,V,9,V,,N,135,V,12.6,V,58,V
13/03/2020,3,2,V,1,V,3,V,7,V,,N,137,V,12.6,V,56,V
13/03/2020,4,2,V,1,V,3,V,3,V,,N,93,V,13.9,V,68,V
13/03/2020,5,2,V,5.4,V,26,V,8,V,,N,14,V,13.6,V,51,V
13/03/2020,6,2,V,1,V,13,V,15,V,,N,14,V,13.7,V,48,V
13/03/2020,7,2,V,1,V,8,V,14,V,,N,4,V,14,V,51,V
13/03/2020,8,2,V,17.5,V,20,V,10,V,,N,5,V,15.1,V,43,V
13/03/2020,9,10,V,41.6,V,33,V,16,V,,N,9,V,16.2,V,32,V
13/03/2020,10,2,V,7.7,V,10,V,15,V,,N,250,V,,M,49,V
13/03/2020,11,9,V,45.7,V,21,V,18,V,,N,7,V,17,V,43,V
13/03/2020,12,13,V,44.7,V,34,V,29,V,,N,11,V,16.6,V,41,V
13/03/2020,13,6,V,20.1,V,18,V,19,V,,N,5,V,16,V,56,V
13/03/2020,14,2,V,1,V,3,V,17,V,,N,7,V,16.3,V,65,V
13/03/2020,15,2,V,2,V,3,V,16,V,,N,177,V,16.3,V,64,V
13/03/2020,16,2,V,1,V,3,V,19,V,,N,353,V,15.4,V,71,V
13/03/2020,17,2,V,1,V,3,V,23,V,,N,266,V,14.8,V,75,V
13/03/2020,18,2,V,1,V,3,V,20,V,,N,356,V,13.7,V,71,V
13/03/2020,19,2,V,1,V,3,V,25,V,,N,267,V,13.2,V,69,V
13/03/2020,20,2,V,1,V,3,V,17,V,,N,93,V,13.2,V,71,V
13/03/2020,21,2,V,1,V,3,V,19,V,,N,180,V,12.9,V,70,V
13/03/2020,22,2,V,1,V,3,V,21,V,,N,347,V,12.8,V,65,V
13/03/2020,23,2,V,1,V,3,V,16,V,,N,353,V,12.7,V,73,V
13/03/2020,24,2,V,1,V,3,V,14,V,,N,348,V,12.9,V,73,V
14/03/2020,1,2,V,1,V,3,V,13,V,,N,268,V,14.1,V,73,V
14/03/2020,2,2,V,1,V,3,V,13,V,,N,352,V,13.8,V,71,V
14/03/2020,3,2,V,1,V,3,V,17,V,,N,337,V,13.7,V,71,V
14/03/2020,4,2,V,1,V,3,V,16,V,,N,347,V,13.4,V,71,V
14/03/2020,5,2,V,1,V,3,V,14,V,,N,261,V,13,V,65,V
14/03/2020,6,2,V,1,V,3,V,13,V,,N,181,V,13.7,V,69,V
14/03/2020,7,2,V,1,V,3,V,19,V,,N,6,V,14,V,70,V
14/03/2020,8,2,V,3.4,V,7,V,17,V,,N,8,V,14.3,V,68,V
14/03/2020,9,2,V,3.4,V,6,V,18,V,,N,4,V,15,V,70,V
14/03/2020,10,2,V,4.9,V,8,V,22,V,,N,92,V,15.4,V,71,V
14/03/2020,11,9,V,37.4,V,25,V,19,V,,N,14,V,15.1,V,57,V
14/03/2020,12,16,V,46.5,V,42,V,25,V,,N,13,V,16,V,43,V
14/03/2020,13,5,V,9.8,V,10,V,22,V,,N,177,V,16.1,V,71,V
14/03/2020,14,2,V,1,V,3,V,22,V,,N,178,V,15.3,V,77,V
14/03/2020,15,2,V,1,V,3,V,26,V,,N,351,V,15.5,V,76,V
14/03/2020,16,2,V,1,V,3,V,17,V,,N,346,V,15.2,V,78,V
14/03/2020,17,2,V,1,V,3,V,20,V,,N,268,V,14.5,V,81,V
14/03/2020,18,2,V,1,V,3,V,21,V,,N,350,V,13.8,V,75,V
14/03/2020,19,2,V,1,V,3,V,19,V,,N,352,V,13.2,V,71,V
14/03/2020,20,2,V,1,V,7,V,26,V,,N,333,V,12.6,V,64,V
14/03/2020,21,2,V,1,V,8,V,28,V,,N,319,V,11.7,V,52,V
14/03/2020,22,2,V,1,V,9,V,22,V,,N,305,V,12.1,V,56,V
14/03/2020,23,2,V,1,V,7,V,23,V,,N,294,V,12.2,V,57,V
14/03/2020,24,2,V,1,V,3,V,16,V,,N,285,V,12.1,V,50,V
15/03/2020,1,2,V,1,V,3,V,13,V,,N,,N,11.8,V,48,V
15/03/2020,2,2,V,1,V,6,V,15,V,,N,,N,11.1,V,53,V
15/03/2020,3,2,V,1,V,3,V,15,V,,N,,N,11.1,V,62,V
15/03/2020,4,2,V,1,V,3,V,11,V,,N,,N,11,V,63,V
15/03/2020,5,2,V,1,V,3,V,10,V,,N,,N,11,V,59,V
15/03/2020,6,2,V,1,V,3,V,14,V,,N,,N,11,V,60,V
15/03/2020,7,2,V,3,V,15,V,9,V,,N,,N,11.7,V,45,V
15/03/2020,8,2,V,3.3,V,16,V,13,V,,N,289,V,14.2,V,42,V
15/03/2020,9,2,V,1,V,3,V,11,V,,N,65,V,15.5,V,73,V
15/03/2020,10,2,V,1,V,3,V,13,V,,N,55,V,15.3,V,79,V
15/03/2020,11,2,V,1,V,3,V,15,V,,N,58,V,16.1,V,80,V
15/03/2020,12,2,V,1,V,3,V,12,V,,N,66,V,16.3,V,81,V
15/03/2020,13,2,V,1,V,3,V,16,V,,N,67,V,16.3,V,79,V
15/03/2020,14,2,V,1,V,3,V,16,V,,N,79,V,16.4,V,82,V
15/03/2020,15,2,V,1,V,3,V,10,V,,N,61,V,16.4,V,81,V
15/03/2020,16,2,V,1,V,3,V,15,V,,N,58,V,15.7,V,82,V
15/03/2020,17,2,V,1,V,3,V,13,V,,N,60,V,15,V,83,V
15/03/2020,18,2,V,1,V,3,V,12,V,,N,65,V,14.4,V,85,V
15/03/2020,19,2,V,1,V,3,V,21,V,,N,61,V,14.2,V,89,V
15/03/2020,20,2,V,1,V,3,V,23,V,,N,73,V,14.1,V,85,V
15/03/2020,21,2,V,1,V,3,V,22,V,,N,86,V,14.2,V,84,V
15/03/2020,22,2,V,1,V,3,V,18,V,,N,99,V,14.1,V,79,V
15/03/2020,23,2,V,1,V,3,V,16,V,,N,119,V,13.9,V,78,V
15/03/2020,24,2,V,1,V,3,V,14,V,,N,111,V,13.7,V,75,V
16/03/2020,1,2,V,1,V,3,V,14,V,,N,86,V,14,V,78,V
16/03/2020,2,2,V,1,V,3,V,16,V,,N,74,V,14.2,V,84,V
16/03/2020,3,2,V,1,V,3,V,11,V,,N,83,V,14.4,V,87,V
16/03/2020,4,2,V,1,V,3,V,21,V,,N,90,V,14.6,V,87,V
16/03/2020,5,2,V,1,V,3,V,16,V,,N,93,V,14.8,V,84,V
16/03/2020,6,2,V,1,V,3,V,22,V,,N,93,V,14.9,V,80,V
16/03/2020,7,2,V,1,V,8,V,25,V,,N,105,V,15.1,V,75,V
16/03/2020,8,2,V,1,V,7,V,28,V,,N,114,V,15.3,V,77,V
16/03/2020,9,2,V,1,V,6,V,33,V,,N,106,V,15.6,V,78,V
16/03/2020,10,2,V,1,V,6,V,38,V,,N,107,V,15.6,V,80,V
16/03/2020,11,2,V,1,V,7,V,38,V,,N,109,V,15.7,V,79,V
16/03/2020,12,2,V,2,V,9,V,40,V,,N,110,V,15.9,V,84,V
16/03/2020,13,2,V,1,V,7,V,69,V,,N,104,V,16.2,V,81,V
16/03/2020,14,2,V,1,V,3,V,58,V,,N,90,V,16.1,V,85,V
16/03/2020,15,2,V,1,V,3,V,48,V,,N,82,V,16.3,V,83,V
16/03/2020,16,2,V,1,V,3,V,45,V,,N,88,V,16.2,V,84,V
16/03/2020,17,2,V,1,V,6,V,47,V,,N,84,V,16.1,V,87,V
16/03/2020,18,2,V,1,V,3,V,44,V,,N,97,V,15.8,V,84,V
16/03/2020,19,2,V,1,V,3,V,43,V,,N,76,V,15.7,V,85,V
16/03/2020,20,2,V,1,V,3,V,49,V,,N,78,V,15.6,V,86,V
16/03/2020,21,2,V,1,V,3,V,46,V,,N,80,V,15.7,V,87,V
16/03/2020,22,2,V,1,V,3,V,47,V,,N,78,V,15.7,V,90,V
16/03/2020,23,2,V,1,V,3,V,47,V,,N,74,V,15.5,V,90,V
16/03/2020,24,2,V,1,V,3,V,40,V,,N,73,V,15.6,V,88,V
17/03/2020,1,2,V,1,V,3,V,36,V,,N,79,V,15.6,V,87,V
17/03/2020,2,2,V,1,V,3,V,44,V,,N,78,V,15.6,V,87,V
17/03/2020,3,2,V,1,V,3,V,42,V,,N,77,V,15.4,V,87,V
17/03/2020,4,2,V,1,V,3,V,40,V,,N,72,V,15.3,V,85,V
17/03/2020,5,2,V,1,V,3,V,41,V,,N,53,V,15.3,V,86,V
17/03/2020,6,2,V,2.9,V,10,V,41,V,,N,55,V,15.4,V,78,V
17/03/2020,7,2,V,1,V,6,V,46,V,,N,58,V,15.4,V,86,V
17/03/2020,8,2,V,1,V,3,V,44,V,,N,61,V,15.5,V,88,V
17/03/2020,9,2,V,1,V,3,V,38,V,,N,65,V,15.6,V,87,V
17/03/2020,10,2,V,1,V,3,V,45,V,,N,71,V,16,V,86,V
17/03/2020,11,2,V,1,V,9,V,41,V,,N,70,V,16.2,V,79,V
17/03/2020,12,2,V,1,V,3,V,42,V,,N,71,V,16.3,V,80,V
17/03/2020,13,2,V,1,V,3,V,47,V,,N,69,V,16.1,V,80,V
17/03/2020,14,2,V,1,V,3,V,46,V,,N,67,V,15.9,V,79,V
17/03/2020,15,2,V,1,V,3,V,36,V,,N,68,V,15.7,V,79,V
17/03/2020,16,2,V,1,V,3,V,34,V,,N,63,V,15.5,V,80,V
17/03/2020,17,2,V,1,V,3,V,36,V,,N,51,V,15.4,V,82,V
17/03/2020,18,2,V,1,V,3,V,32,V,,N,42,V,15,V,85,V
17/03/2020,19,2,V,1,V,3,V,31,V,,N,42,V,14.9,V,83,V
17/03/2020,20,2,V,1,V,3,V,32,V,,N,40,V,14.8,V,83,V
17/03/2020,21,2,V,1,V,3,V,27,V,,N,38,V,14.7,V,80,V
17/03/2020,22,2,V,1,V,3,V,28,V,,N,38,V,14.7,V,76,V
17/03/2020,23,2,V,1,V,15,V,24,V,,N,35,V,14.8,V,65,V
17/03/2020,24,2,V,2,V,17,V,22,V,,N,31,V,14.7,V,64,V
18/03/2020,1,2,V,1,V,3,V,19,V,,N,34,V,14.5,V,78,V
18/03/2020,2,2,V,1,V,3,V,24,V,,N,38,V,14.4,V,80,V
18/03/2020,3,2,V,1,V,3,V,20,V,,N,38,V,14.4,V,82,V
18/03/2020,4,2,V,1,V,3,V,25,V,,N,35,V,14.3,V,80,V
18/03/2020,5,2,V,1,V,3,V,21,V,,N,36,V,14.2,V,79,V
18/03/2020,6,2,V,1,V,3,V,22,V,,N,37,V,14.2,V,77,V
18/03/2020,7,2,V,1,V,3,V,19,V,,N,52,V,14.4,V,73,V
18/03/2020,8,2,V,1,V,3,V,18,V,,N,48,V,15,V,75,V
18/03/2020,9,2,V,1,V,3,V,20,V,,N,44,V,15.3,V,76,V
18/03/2020,10,2,V,1,V,8,V,19,V,,N,41,V,15.4,V,72,V
18/03/2020,11,,Z,,C,,C,22,V,,N,41,V,,M,74,V
18/03/2020,12,2,V,1,V,8,V,23,V,,N,42,V,15.6,V,75,V
18/03/2020,13,2,V,1,V,3,V,19,V,,N,42,V,15.4,V,75,V
18/03/2020,14,2,V,1,V,3,V,17,V,,N,45,V,15.4,V,76,V
18/03/2020,15,2,V,1,V,3,V,21,V,,N,52,V,15.2,V,78,V
18/03/2020,16,2,V,1,V,3,V,25,V,,N,56,V,15.1,V,78,V
18/03/2020,17,2,V,1,V,3,V,16,V,,N,52,V,14.9,V,76,V
18/03/2020,18,2,V,1,V,3,V,18,V,,N,54,V,14.7,V,79,V
18/03/2020,19,2,V,1,V,3,V,26,V,,N,61,V,14.5,V,78,V
18/03/2020,20,2,V,1,V,3,V,26,V,,N,68,V,14.3,V,75,V
18/03/2020,21,2,V,1,V,3,V,15,V,,N,65,V,13.8,V,68,V
18/03/2020,22,2,V,1,V,3,V,23,V,,N,61,V,13.2,V,54,V
18/03/2020,23,2,V,1,V,3,V,13,V,,N,60,V,12.9,V,53,V
18/03/2020,24,2,V,1,V,3,V,11,V,,N,60,V,13,V,60,V
19/03/2020,1,2,V,1,V,3,V,10,V,,N,59,V,12.9,V,56,V
19/03/2020,2,2,V,1,V,3,V,10,V,,N,69,V,12.4,V,59,V
19/03/2020,3,2,V,1,V,3,V,11,V,,N,63,V,11.6,V,50,V
19/03/2020,4,2,V,1,V,3,V,8,V,,N,57,V,11.8,V,53,V
19/03/2020,5,2,V,1,V,3,V,9,V,,N,56,V,12,V,65,V
19/03/2020,6,2,V,1,V,6,V,8,V,,N,58,V,12.3,V,70,V
19/03/2020,7,2,V,5,V,27,V,13,V,,N,71,V,13.3,V,56,V
19/03/2020,8,2,V,2.1,V,11,V,13,V,,N,54,V,14.4,V,75,V
19/03/2020,9,2,V,1,V,3,V,18,V,,N,62,V,14.6,V,81,V
19/03/2020,10,2,V,1,V,3,V,18,V,,N,64,V,15,V,85,V
19/03/2020,11,2,V,1,V,3,V,12,V,,N,51,V,14.8,V,84,V
19/03/2020,12,2,V,1,V,3,V,15,V,,N,115,V,15.3,V,86,V
19/03/2020,13,2,V,1,V,3,V,15,V,,N,49,V,15.5,V,86,V
19/03/2020,14,2,V,1,V,3,V,15,V,,N,53,V,15.9,V,85,V
19/03/2020,15,2,V,1,V,3,V,10,V,,N,47,V,15.4,V,84,V
19/03/2020,16,2,V,1,V,3,V,17,V,,N,55,V,15.3,V,84,V
19/03/2020,17,2,V,1,V,3,V,17,V,,N,43,V,14.8,V,84,V
19/03/2020,18,2,V,1,V,3,V,16,V,,N,39,V,14.2,V,82,V
19/03/2020,19,2,V,1,V,3,V,17,V,,N,34,V,13.9,V,81,V
19/03/2020,20,2,V,1,V,3,V,14,V,,N,41,V,14,V,87,V
19/03/2020,21,2,V,1,V,3,V,14,V,,N,45,V,14.1,V,86,V
19/03/2020,22,2,V,1,V,3,V,15,V,,N,51,V,13.8,V,85,V
19/03/2020,23,2,V,1,V,3,V,14,V,,N,79,V,13.9,V,80,V
19/03/2020,24,2,V,1,V,3,V,14,V,,N,84,V,13.6,V,81,V
20/03/2020,1,2,V,1,V,3,V,11,V,2.5,V,85,V,14,V,91,V
20/03/2020,2,2,V,1,V,3,V,13,V,2.8,V,79,V,14.2,V,94,V
20/03/2020,3,2,V,1,V,3,V,15,V,2.8,V,82,V,14,V,96,V
20/03/2020,4,2,V,1,V,3,V,13,V,3.1,V,67,V,14,V,95,V
20/03/2020,5,2,V,1,V,3,V,9,V,3.2,V,55,V,13.8,V,94,V
20/03/2020,6,2,V,1,V,3,V,18,V,4.1,V,56,V,13.8,V,95,V
20/03/2020,7,2,V,1,V,3,V,11,V,4.6,V,53,V,14.6,V,95,V
20/03/2020,8,2,V,1,V,3,V,17,V,5.3,V,62,V,15.3,V,98,V
20/03/2020,9,2,V,1,V,3,V,17,V,6.1,V,61,V,15.9,V,97,V
20/03/2020,10,2,V,1,V,3,V,15,V,7.8,V,51,V,15.6,V,100,V
20/03/2020,11,2,V,1,V,3,V,13,V,7.9,V,51,V,15.8,V,97,V
20/03/2020,12,2,V,1,V,3,V,13,V,8,V,49,V,15.8,V,93,V
20/03/2020,13,2,V,1,V,3,V,14,V,7.9,V,46,V,16,V,93,V
20/03/2020,14,2,V,1,V,3,V,17,V,9.1,V,42,V,16,V,91,V
20/03/2020,15,2,V,1,V,3,V,20,V,8.2,V,49,V,15.8,V,88,V
20/03/2020,16,2,V,1,V,3,V,18,V,7.7,V,44,V,15.7,V,89,V
20/03/2020,17,2,V,1,V,3,V,23,V,7.2,V,47,V,15.3,V,91,V
20/03/2020,18,2,V,1,V,3,V,22,V,7.1,V,39,V,14.8,V,92,V
20/03/2020,19,2,V,1,V,3,V,21,V,7,V,37,V,14.6,V,94,V
20/03/2020,20,2,V,1,V,3,V,20,V,6.1,V,42,V,14.5,V,95,V
20/03/2020,21,2,V,1,V,3,V,12,V,5.8,V,43,V,14.6,V,97,V
20/03/2020,22,2,V,1,V,3,V,18,V,6.3,V,38,V,14.3,V,97,V
20/03/2020,23,2,V,1,V,3,V,22,V,6.3,V,44,V,14.5,V,97,V
20/03/2020,24,2,V,1,V,3,V,22,V,5.9,V,42,V,14.7,V,96,V
21/03/2020,1,2,V,1,V,3,V,25,V,6.6,V,37,V,14.6,V,94,V
21/03/2020,2,2,V,1,V,3,V,25,V,6.1,V,37,V,14.6,V,94,V
21/03/2020,3,2,V,1,V,3,V,24,V,5.9,V,39,V,14.8,V,91,V
21/03/2020,4,2,V,1,V,3,V,26,V,5.9,V,31,V,14.9,V,87,V
21/03/2020,5,2,V,1,V,3,V,28,V,5.6,V,42,V,14.9,V,90,V
21/03/2020,6,2,V,4.1,V,11,V,34,V,4,V,50,V,14.8,V,83,V
21/03/2020,7,2,V,1,V,7,V,32,V,3.3,V,54,V,14.9,V,88,V
21/03/2020,8,2,V,1,V,3,V,39,V,3.1,V,53,V,15.3,V,88,V
21/03/2020,9,2,V,1,V,3,V,41,V,4.6,V,56,V,16.1,V,90,V
21/03/2020,10,2,V,1,V,3,V,40,V,5.2,V,57,V,16.3,V,92,V
21/03/2020,11,2,V,1,V,7,V,34,V,4.9,V,62,V,16.2,V,86,V
21/03/2020,12,2,V,1,V,3,V,34,V,6.8,V,49,V,16.4,V,89,V
21/03/2020,13,2,V,1,V,3,V,34,V,6.7,V,49,V,16.4,V,89,V
21/03/2020,14,2,V,1,V,3,V,34,V,7.3,V,49,V,16.3,V,89,V
21/03/2020,15,2,V,1,V,3,V,31,V,6,V,48,V,15.8,V,93,V
21/03/2020,16,2,V,1,V,3,V,34,V,5,V,40,V,15.6,V,92,V
21/03/2020,17,2,V,1,V,3,V,32,V,5,V,48,V,15.4,V,94,V
21/03/2020,18,2,V,1,V,3,V,32,V,4.5,V,46,V,15.3,V,95,V
21/03/2020,19,2,V,1,V,3,V,33,V,4.1,V,50,V,15.1,V,95,V
21/03/2020,20,2,V,1,V,3,V,33,V,3.9,V,50,V,14.9,V,94,V
21/03/2020,21,2,V,1,V,3,V,30,V,3.3,V,45,V,14.9,V,91,V
21/03/2020,22,2,V,1,V,3,V,19,V,2.6,V,65,V,15,V,92,V
21/03/2020,23,2,V,1,V,3,V,24,V,1.3,V,99,V,14.9,V,88,V
21/03/2020,24,2,V,1,V,3,V,18,V,0.7,V,156,V,14.7,V,77,V
22/03/2020,1,2,V,1,V,3,V,19,V,1.6,V,108,V,14.7,V,81,V
22/03/2020,2,2,V,1,V,3,V,24,V,0.5,V,115,V,14.6,V,72,V
22/03/2020,3,2,V,1,V,3,V,23,V,3.3,V,66,V,13.7,V,78,V
22/03/2020,4,2,V,1,V,3,V,36,V,4.2,V,68,V,13.6,V,82,V
22/03/2020,5,2,V,1,V,3,V,28,V,3.6,V,73,V,14,V,85,V
22/03/2020,6,2,V,1,V,3,V,24,V,2.2,V,88,V,13.9,V,83,V
22/03/2020,7,2,V,1,V,3,V,20,V,2.3,V,141,V,14.7,V,82,V
22/03/2020,8,2,V,1,V,3,V,25,V,4.7,V,111,V,15.6,V,88,V
22/03/2020,9,2,V,1,V,3,V,21,V,5.6,V,109,V,15.7,V,90,V
22/03/2020,10,2,V,1,V,3,V,21,V,7.3,V,115,V,16.1,V,90,V
22/03/2020,11,2,V,1,V,3,V,21,V,7.7,V,116,V,16.1,V,90,V
22/03/2020,12,2,V,1,V,3,V,26,V,7.7,V,125,V,16.2,V,89,V
22/03/2020,13,2,V,1,V,3,V,25,V,7.8,V,131,V,16.4,V,90,V
22/03/2020,14,2,V,1,V,3,V,30,V,7.4,V,129,V,16.5,V,89,V
22/03/2020,15,2,V,1,V,3,V,22,V,7.1,V,129,V,16,V,94,V
22/03/2020,16,2,V,1,V,3,V,42,V,5.9,V,119,V,15.6,V,94,V
22/03/2020,17,2,V,1,V,3,V,41,V,4.1,V,128,V,14.9,V,87,V
22/03/2020,18,2,V,1,V,3,V,36,V,2.1,V,107,V,14.7,V,81,V
22/03/2020,19,2,V,1,V,3,V,25,V,2.3,V,109,V,14.6,V,78,V
22/03/2020,20,2,V,1,V,3,V,29,V,1.3,V,100,V,14.7,V,77,V
22/03/2020,21,2,V,1,V,3,V,24,V,1.7,V,108,V,14.6,V,77,V
22/03/2020,22,2,V,1,V,3,V,19,V,2.2,V,121,V,14.3,V,74,V
22/03/2020,23,2,V,1,V,3,V,25,V,2.9,V,118,V,14.2,V,76,V
22/03/2020,24,2,V,1,V,3,V,34,V,1.7,V,122,V,14.2,V,71,V
23/03/2020,1,2,V,1,V,3,V,22,V,0.9,V,122,V,13.9,V,66,V
23/03/2020,2,2,V,1,V,3,V,20,V,0.7,V,113,V,13.9,V,66,V
23/03/2020,3,2,V,1,V,3,V,19,V,0.5,V,114,V,13.8,V,69,V
23/03/2020,4,2,V,1,V,3,V,18,V,0.6,V,91,V,13.8,V,65,V
23/03/2020,5,2,V,1,V,3,V,17,V,0.1,V,59,V,13.3,V,57,V
23/03/2020,6,2,V,10.7,V,26,V,20,V,0,V,74,V,13.1,V,28,V
23/03/2020,7,2,V,22.5,V,50,V,21,V,0.2,V,217,V,13.1,V,8,V
23/03/2020,8,2,V,4.5,V,19,V,18,V,1.1,V,160,V,14.9,V,49,V
23/03/2020,9,2,V,1,V,3,V,20,V,3.3,V,62,V,15.8,V,79,V
23/03/2020,10,2,V,1,V,3,V,18,V,3.7,V,67,V,16.1,V,83,V
23/03/2020,11,2,V,1,V,3,V,22,V,3.5,V,65,V,16.7,V,90,V
23/03/2020,12,2,V,1,V,3,V,20,V,4.5,V,67,V,16.7,V,89,V
23/03/2020,13,2,V,1,V,3,V,22,V,5,V,48,V,16.4,V,88,V
23/03/2020,14,2,V,1,V,3,V,26,V,5.2,V,47,V,16.5,V,87,V
23/03/2020,15,2,V,1,V,3,V,20,V,5.9,V,39,V,16.2,V,84,V
23/03/2020,16,2,V,1,V,3,V,18,V,6.9,V,42,V,15.9,V,83,V
23/03/2020,17,2,V,1,V,3,V,19,V,6.7,V,41,V,15.5,V,83,V
23/03/2020,18,2,V,1,V,3,V,23,V,6.8,V,37,V,15,V,91,V
23/03/2020,19,2,V,1,V,3,V,29,V,5.8,V,43,V,14.9,V,88,V
23/03/2020,20,2,V,1,V,3,V,24,V,6.1,V,48,V,15,V,87,V
23/03/2020,21,2,V,1,V,3,V,22,V,6.1,V,49,V,14.9,V,85,V
23/03/2020,22,2,V,1,V,3,V,27,V,6,V,60,V,14.9,V,87,V
23/03/2020,23,2,V,1,V,3,V,23,V,7,V,50,V,14.6,V,86,V
23/03/2020,24,2,V,1,V,3,V,24,V,7.6,V,50,V,14.6,V,84,V
24/03/2020,1,2,V,1,V,3,V,31,V,8.6,V,47,V,14.2,V,81,V
24/03/2020,2,2,V,1,V,3,V,31,V,8.8,V,46,V,14,V,80,V
24/03/2020,3,2,V,1,V,3,V,29,V,8.7,V,47,V,13.9,V,80,V
24/03/2020,4,2,V,1,V,3,V,27,V,9.3,V,43,V,13.8,V,80,V
24/03/2020,5,2,V,1,V,3,V,27,V,9.7,V,45,V,13.6,V,82,V
24/03/2020,6,2,V,4.5,V,8,V,24,V,9.8,V,44,V,13.4,V,75,V
