DATA_HI,PERIODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
18/07/2020,14,1,3,12,24.8,79
18/07/2020,15,1,3,15,24.5,78
18/07/2020,16,1,3,8,25.9,78
18/07/2020,17,1,3,14,25.5,77
18/07/2020,18,1,9,11,25.5,74
18/07/2020,19,1,7,12,25.2,78
18/07/2020,20,1,3,15,24.6,79
18/07/2020,21,1,3,13,24.2,71
18/07/2020,22,1,3,13,23,62
18/07/2020,23,1,6,8,22.3,52
18/07/2020,24,1,8,9,22.4,50
19/07/2020,1,1,3,12,21.9,50
19/07/2020,2,1,3,16,21.9,48
19/07/2020,3,1,3,13,22,50
19/07/2020,4,1,3,12,21.8,49
19/07/2020,5,1,7,8,21.8,46
19/07/2020,6,1,8,13,22.5,43
19/07/2020,7,1,3,15,24.9,68
19/07/2020,8,1,3,10,26.5,84
19/07/2020,9,5,9,13,27.8,80
19/07/2020,10,47.3,45,19,27.8,53
19/07/2020,11,13.3,20,10,27.6,74
19/07/2020,12,1,3,13,27.7,90
19/07/2020,13,1,3,11,27.2,92
19/07/2020,14,1,3,11,27.1,89
19/07/2020,15,1,3,7,28.2,86
19/07/2020,16,1,3,10,28.9,91
19/07/2020,17,1,3,11,28,94
19/07/2020,18,1,3,16,28.3,92
19/07/2020,19,1,3,13,26.6,89
19/07/2020,20,1,3,16,25.2,82
19/07/2020,21,1,7,16,24.6,76
19/07/2020,22,1,8,10,24.2,71
19/07/2020,23,1,3,15,23.9,76
19/07/2020,24,1,3,11,23.1,55
20/07/2020,1,1,3,10,22.4,46
20/07/2020,2,1,3,6,22.7,57
20/07/2020,3,1,3,8,22.6,56
20/07/2020,4,1,3,6,22.4,61
20/07/2020,5,1,8,3,22.2,39
20/07/2020,6,3.7,23,3,24.4,32
20/07/2020,7,2.9,12,10,25.3,71
20/07/2020,8,2.9,9,8,26,78
20/07/2020,9,2.4,8,7,26.6,80
20/07/2020,10,3,8,11,27,75
20/07/2020,11,,,9,27.6,71
20/07/2020,12,3.4,6,13,28.1,
20/07/2020,13,1,3,9,28.1,72
20/07/2020,14,1,3,8,28.8,70
20/07/2020,15,1,3,7,28.7,71
20/07/2020,16,1,3,7,28.7,71
20/07/2020,17,2.6,6,14,28.2,67
20/07/2020,18,1,3,11,26.9,65
20/07/2020,19,1,3,11,25.9,59
20/07/2020,20,1,3,10,25.3,57
20/07/2020,21,1,3,12,25,56
20/07/2020,22,1,3,11,24.4,49
20/07/2020,23,1,3,7,24.5,52
20/07/2020,24,1,3,14,24.3,60
21/07/2020,1,1,3,10,24.1,66
21/07/2020,2,1,3,12,23.9,65
21/07/2020,3,1,3,9,23.2,50
21/07/2020,4,1,3,6,22.6,41
21/07/2020,5,1,3,3,23.1,51
21/07/2020,6,1,9,8,23.9,41
21/07/2020,7,1,6,12,25.4,71
21/07/2020,8,1,3,15,26,76
21/07/2020,9,2,3,15,27,86
21/07/2020,10,1,3,11,27.3,93
21/07/2020,11,2.7,9,15,28.3,92
21/07/2020,12,2,3,11,28.3,88
21/07/2020,13,1,3,8,28.5,88
21/07/2020,14,1,3,8,29,90
21/07/2020,15,1,3,11,28.3,89
21/07/2020,16,1,3,10,28.6,86
21/07/2020,17,1,3,12,27.7,86
21/07/2020,18,1,3,7,27.1,93
21/07/2020,19,1,3,8,26.5,94
21/07/2020,20,1,3,9,25.7,89
21/07/2020,21,1,3,18,25.2,89
21/07/2020,22,1,3,3,24.9,87
21/07/2020,23,1,8,8,25,85
21/07/2020,24,1,3,3,23.6,73
22/07/2020,1,1,3,13,22.8,75
22/07/2020,2,1,3,7,22.6,75
22/07/2020,3,1,3,3,22.9,74
22/07/2020,4,1,3,7,23.4,74
22/07/2020,5,1,3,6,23,74
22/07/2020,6,3.3,21,3,24.8,52
22/07/2020,7,2.2,12,3,26.3,97
22/07/2020,8,1,7,20,27.3,106
22/07/2020,9,1,8,6,28.8,106
22/07/2020,10,1,3,10,28.5,109
22/07/2020,11,2.9,10,11,28.9,106
22/07/2020,12,1,3,6,28.3,102
22/07/2020,13,1,3,3,28.9,101
22/07/2020,14,1,3,3,28.6,98
22/07/2020,15,1,3,3,29,96
22/07/2020,16,2.2,3,8,29.3,88
22/07/2020,17,1,3,10,27.9,87
22/07/2020,18,1,8,7,27,85
22/07/2020,19,1,9,3,26.7,85
22/07/2020,20,1,10,10,25.6,79
22/07/2020,21,1,15,11,25.5,73
22/07/2020,22,1,10,10,24.8,69
22/07/2020,23,1,3,7,24.9,74
22/07/2020,24,1,9,13,25.4,65
23/07/2020,1,1,3,10,25,77
23/07/2020,2,1,8,13,22.9,58
23/07/2020,3,1,19,15,23.1,47
23/07/2020,4,1,21,13,23.2,54
23/07/2020,5,2.6,22,9,23.4,56
23/07/2020,6,3.7,24,12,25.6,59
23/07/2020,7,3.7,19,13,26.7,68
23/07/2020,8,2.7,14,14,28.8,80
23/07/2020,9,2.2,10,20,29,92
23/07/2020,10,1,7,11,29,99
23/07/2020,11,2.8,11,15,29.9,96
23/07/2020,12,4,13,16,30.7,91
23/07/2020,13,2.8,8,11,31.3,97
23/07/2020,14,2.4,7,9,31.5,92
23/07/2020,15,1,3,6,32,94
23/07/2020,16,1,3,6,32.3,94
23/07/2020,17,1,3,7,31.7,92
23/07/2020,18,1,6,3,31.2,93
23/07/2020,19,1,9,8,29.4,84
23/07/2020,20,1,10,8,27.2,72
23/07/2020,21,1,10,8,26.4,69
23/07/2020,22,1,7,7,25.3,65
23/07/2020,23,1,6,7,24.7,62
23/07/2020,24,1,11,10,23.9,41
24/07/2020,1,1,9,13,24.4,34
24/07/2020,2,1,8,15,23.6,31
24/07/2020,3,1,3,16,22.7,41
24/07/2020,4,1,6,13,23.2,57
24/07/2020,5,1,8,9,23.4,52
24/07/2020,6,1,9,10,24.2,49
24/07/2020,7,2.2,6,12,26.1,63
24/07/2020,8,22.4,31,10,27.5,71
24/07/2020,9,54.3,52,10,27.8,61
24/07/2020,10,49.9,43,20,28.1,74
24/07/2020,11,33.5,41,27,28.2,81
24/07/2020,12,8.7,22,29,28.9,103
24/07/2020,13,36.7,43,23,29.7,86
24/07/2020,14,18.1,30,24,28.7,103
24/07/2020,15,66.2,73,25,28.6,69
24/07/2020,16,7,17,30,28.8,119
24/07/2020,17,1,7,20,28.1,133
24/07/2020,18,1,3,34,27.4,136
24/07/2020,19,1,3,24,25.8,134
24/07/2020,20,1,10,19,24.8,112
24/07/2020,21,1,7,26,24.3,106
24/07/2020,22,1,6,23,23.8,97
24/07/2020,23,1,3,21,23.5,97
24/07/2020,24,1,8,25,23.5,89
25/07/2020,1,1,7,28,23.3,91
25/07/2020,2,1,3,21,22.9,97
25/07/2020,3,1,3,21,23.2,101
25/07/2020,4,1,3,23,23,105
25/07/2020,5,1,3,19,22.8,95
25/07/2020,6,1,14,22,23.5,80
25/07/2020,7,5.8,18,24,26.6,80
25/07/2020,8,10.5,20,20,27.3,90
25/07/2020,9,25.6,41,16,28.5,71
25/07/2020,10,58.9,64,15,28.6,58
25/07/2020,11,31.2,33,22,29.5,86
25/07/2020,12,8.2,17,21,28.7,104
25/07/2020,13,1,6,15,29.3,111
25/07/2020,14,1,3,16,29,116
25/07/2020,15,1,3,14,29.2,117
25/07/2020,16,1,3,16,29.2,118
25/07/2020,17,1,3,18,28.7,122
25/07/2020,18,1,7,19,28.6,120
25/07/2020,19,1,11,23,27.7,117
25/07/2020,20,1,9,18,26.8,112
25/07/2020,21,1,8,16,26.4,102
25/07/2020,22,1,9,18,26.1,99
25/07/2020,23,1,7,22,25.8,102
25/07/2020,24,1,7,18,25.2,73
26/07/2020,1,1,3,18,25,93
26/07/2020,2,1,3,15,24.5,72
26/07/2020,3,1,3,10,24.5,86
26/07/2020,4,1,3,8,24,69
26/07/2020,5,1,12,10,23.3,47
26/07/2020,6,1,11,11,24.6,38
26/07/2020,7,1,9,12,27.9,80
26/07/2020,8,1,7,15,28.4,106
26/07/2020,9,1,3,15,29.1,115
26/07/2020,10,1,3,14,30,115
26/07/2020,11,1,6,12,29.7,114
26/07/2020,12,3.5,12,13,29.7,112
26/07/2020,13,1,3,15,29.9,116
26/07/2020,14,1,3,14,29.5,113
26/07/2020,15,1,3,13,29.4,114
26/07/2020,16,1,7,14,29.2,112
26/07/2020,17,1,3,11,28.6,122
26/07/2020,18,1,3,11,28,120
26/07/2020,19,1,6,16,27.3,123
26/07/2020,20,1,3,19,27,122
26/07/2020,21,1,3,13,26.8,119
26/07/2020,22,1,6,9,26.4,101
26/07/2020,23,1,7,20,24.7,74
26/07/2020,24,1,3,17,24.4,91
27/07/2020,1,1,3,11,23.9,84
27/07/2020,2,1,3,10,23.5,79
27/07/2020,3,1,3,8,23.4,81
27/07/2020,4,1,3,8,23.1,79
27/07/2020,5,1,10,10,23.1,76
27/07/2020,6,1,15,19,24.5,67
27/07/2020,7,1,10,15,26.8,90
27/07/2020,8,1,11,15,28.6,111
27/07/2020,9,2,9,18,29.4,107
27/07/2020,10,1,3,12,29.3,109
27/07/2020,11,2.3,9,10,29.6,101
27/07/2020,12,1,6,15,29.7,101
27/07/2020,13,2.1,6,11,30.4,101
27/07/2020,14,1,7,16,30.9,100
27/07/2020,15,1,3,20,30.6,100
27/07/2020,16,2,7,14,30,97
27/07/2020,17,1,8,12,29.1,98
27/07/2020,18,1,9,13,28.4,95
27/07/2020,19,1,8,10,27.7,93
27/07/2020,20,1,8,17,27,90
27/07/2020,21,1,6,20,26.7,92
27/07/2020,22,1,7,16,26.1,90
27/07/2020,23,1,3,11,26.4,87
27/07/2020,24,1,3,11,25.9,77
28/07/2020,1,1,3,10,24.6,51
28/07/2020,2,1,3,7,24.3,47
28/07/2020,3,1,3,8,24,45
28/07/2020,4,1,3,13,23.5,34
28/07/2020,5,1,7,13,23.5,41
28/07/2020,6,2.1,9,9,24.1,35
28/07/2020,7,3.1,14,10,26.5,58
28/07/2020,8,1,3,9,27.6,86
28/07/2020,9,1,6,7,28.8,89
28/07/2020,10,1,8,12,29.6,89
28/07/2020,11,3.2,10,13,30.8,86
28/07/2020,12,3.6,10,11,31.9,83
28/07/2020,13,2.2,8,24,31.7,84
28/07/2020,14,1,3,13,31.9,88
28/07/2020,15,1,3,13,29.9,85
28/07/2020,16,1,3,13,30.2,79
28/07/2020,17,1,3,10,29.5,82
28/07/2020,18,1,3,6,28.7,79
28/07/2020,19,1,3,13,27.7,72
28/07/2020,20,1,3,13,27.3,66
28/07/2020,21,1,3,14,26.9,62
28/07/2020,22,1,3,11,25.8,53
28/07/2020,23,1,3,11,25.1,40
28/07/2020,24,1,3,10,25,39
29/07/2020,1,1,3,6,24.6,39
29/07/2020,2,1,3,3,24.7,39
29/07/2020,3,1,3,3,25.3,52
29/07/2020,4,1,3,3,24.3,38
29/07/2020,5,1,3,8,25,53
29/07/2020,6,15.7,36,7,25.7,31
29/07/2020,7,7.6,25,8,26.8,46
29/07/2020,8,5.1,16,7,27.4,60
29/07/2020,9,1,7,8,28.1,72
29/07/2020,10,5.2,13,3,28.2,72
29/07/2020,11,2.1,7,13,28.2,81
29/07/2020,12,2.9,10,16,28.7,83
29/07/2020,13,1,7,12,28.5,79
29/07/2020,14,1,6,11,28.8,79
29/07/2020,15,3.9,10,14,28.9,75
29/07/2020,16,7.4,13,12,28,69
29/07/2020,17,1,3,13,27.9,74
29/07/2020,18,1,3,10,27.3,74
29/07/2020,19,1,3,13,26.8,69
29/07/2020,20,1,3,11,26.6,68
29/07/2020,21,1,3,12,26.4,60
29/07/2020,22,1,3,13,26.1,66
29/07/2020,23,1,3,11,25.9,58
29/07/2020,24,1,3,7,25.2,45
30/07/2020,1,1,3,3,24.4,41
30/07/2020,2,1,3,6,24.5,43
30/07/2020,3,1,3,7,24.5,33
30/07/2020,4,1,6,7,24.1,33
30/07/2020,5,3.3,15,6,25,28
30/07/2020,6,2.3,15,3,26.2,39
30/07/2020,7,1,7,8,27.7,62
30/07/2020,8,1,3,17,29,67
30/07/2020,9,1,3,7,30.4,72
30/07/2020,10,3.2,9,9,31.6,76
30/07/2020,11,3,10,20,32.2,77
30/07/2020,12,2.9,9,16,32.6,84
30/07/2020,13,2.1,3,13,32.4,89
30/07/2020,14,1,3,12,31.8,91
30/07/2020,15,1,3,14,31.5,89
30/07/2020,16,1,3,11,31.2,89
30/07/2020,17,1,7,10,30.6,81
30/07/2020,18,1,8,13,29.7,76
30/07/2020,19,1,10,10,28.7,70
30/07/2020,20,1,8,17,28,70
30/07/2020,21,1,6,12,27.3,67
30/07/2020,22,1,6,18,27.1,63
30/07/2020,23,1,8,14,26,44
30/07/2020,24,1,8,14,25.5,29
31/07/2020,1,1,6,13,24.9,32
31/07/2020,2,1,3,12,24.5,37
31/07/2020,3,1,3,9,24.1,39
31/07/2020,4,1,3,18,24.3,39
31/07/2020,5,1,13,3,24.3,23
31/07/2020,6,3.4,18,8,25.6,32
31/07/2020,7,3.5,12,3,27.6,59
31/07/2020,8,1,3,9,28.7,77
31/07/2020,9,2,8,12,30.2,81
31/07/2020,10,2.4,9,10,31.7,83
31/07/2020,11,3.3,12,15,32.1,85
31/07/2020,12,2.7,11,16,31.4,92
31/07/2020,13,1,7,19,31.4,95
31/07/2020,14,1,3,13,31.4,92
31/07/2020,15,1,3,24,30.8,95
31/07/2020,16,1,6,18,31.4,96
31/07/2020,17,1,8,12,30.8,95
31/07/2020,18,1,11,19,30,88
31/07/2020,19,1,8,18,29.1,90
31/07/2020,20,1,8,29,28.1,81
31/07/2020,21,1,9,17,27.6,69
31/07/2020,22,1,10,24,26.3,53
31/07/2020,23,1,10,20,25,33
31/07/2020,24,1,15,20,25.2,22
01/08/2020,1,1,10,22,24.9,31
01/08/2020,2,4.3,22,24,24.9,24
01/08/2020,3,1,3,18,25.3,39
01/08/2020,4,1,3,22,25.1,57
01/08/2020,5,1,9,15,24.8,45
01/08/2020,6,1,6,18,25,50
01/08/2020,7,1,3,13,26.6,53
01/08/2020,8,7.8,22,17,30.1,57
01/08/2020,9,2.9,14,19,32,81
01/08/2020,10,1,9,18,31.9,90
01/08/2020,11,9.7,20,20,32.7,86
01/08/2020,12,2.6,12,17,32.3,96
01/08/2020,13,1,8,16,32.9,98
01/08/2020,14,1,3,12,32.3,98
01/08/2020,15,1,3,20,33.5,100
01/08/2020,16,1,3,20,32.8,101
01/08/2020,17,1,3,14,32.9,103
01/08/2020,18,1,8,18,31.4,106
01/08/2020,19,1,9,13,29.8,100
01/08/2020,20,1,10,23,28.3,86
01/08/2020,21,1,8,21,28.1,86
01/08/2020,22,1,14,28,27,50
01/08/2020,23,1,11,24,25.8,47
01/08/2020,24,1,3,20,27.1,70
02/08/2020,1,8.4,38,13,27,59
02/08/2020,2,9.5,42,24,26.9,54
02/08/2020,3,10,33,24,26.5,48
02/08/2020,4,3,12,17,26.4,61
02/08/2020,5,1,3,29,26.2,59
02/08/2020,6,1,3,26,26.6,59
02/08/2020,7,1,3,35,27.4,58
02/08/2020,8,1,3,26,27.9,58
02/08/2020,9,7.9,12,25,28.5,59
02/08/2020,10,7.3,6,27,28.7,63
02/08/2020,11,21.2,21,24,28.9,51
02/08/2020,12,37.2,25,23,28.9,50
02/08/2020,13,22.7,25,31,28.9,54
02/08/2020,14,19.1,20,27,29.2,62
02/08/2020,15,45.9,26,22,28.7,51
02/08/2020,16,36.4,26,24,28.5,49
02/08/2020,17,46.9,31,16,28.4,46
02/08/2020,18,15.3,18,19,27.9,54
02/08/2020,19,5,11,19,26.6,60
02/08/2020,20,1,3,18,26.1,66
02/08/2020,21,5.1,17,11,26.1,48
02/08/2020,22,1,3,17,25.9,57
02/08/2020,23,1,8,12,25.7,54
02/08/2020,24,2.5,8,16,25.8,52
03/08/2020,1,8.2,14,16,25.6,39
03/08/2020,2,7.3,16,17,25.3,39
03/08/2020,3,1,3,22,25.1,50
03/08/2020,4,1,3,21,25,55
03/08/2020,5,2.2,3,18,24.9,54
03/08/2020,6,1,3,23,24.9,57
03/08/2020,7,5.5,10,26,25.4,56
03/08/2020,8,8.2,11,24,25.1,55
03/08/2020,9,3.9,7,21,24.3,62
03/08/2020,10,37.6,31,24,24.6,43
03/08/2020,11,23.3,27,26,24.8,53
03/08/2020,12,6.1,8,25,24.9,65
03/08/2020,13,1,3,24,25.6,71
03/08/2020,14,1,3,20,26.3,69
03/08/2020,15,6,7,20,25.9,68
03/08/2020,16,22.7,19,18,26.2,61
03/08/2020,17,25.9,27,20,26.1,55
03/08/2020,18,17.7,19,16,25.5,58
03/08/2020,19,1,7,25,24.9,73
03/08/2020,20,1,3,16,24.7,75
03/08/2020,21,1,3,21,24.4,78
03/08/2020,22,1,3,19,24.4,75
03/08/2020,23,1,3,21,25,80
03/08/2020,24,1,3,19,25.1,77
04/08/2020,1,1,3,22,25.2,73
04/08/2020,2,1,3,22,24.6,74
04/08/2020,3,1,3,19,24.7,69
04/08/2020,4,13.8,15,16,24.4,57
04/08/2020,5,8.4,10,23,23.9,59
04/08/2020,6,1,3,20,24.2,60
04/08/2020,7,2.7,3,26,24,61
04/08/2020,8,1,3,26,24.6,58
04/08/2020,9,,,21,24.7,63
04/08/2020,10,1,3,26,24.1,64
04/08/2020,11,1,3,21,24.5,70
04/08/2020,12,1,3,18,25.1,72
04/08/2020,13,1,3,11,25,73
04/08/2020,14,9.9,13,14,25.3,67
04/08/2020,15,15.3,18,12,25.5,62
04/08/2020,16,9.8,9,18,25.4,70
04/08/2020,17,2.1,3,17,25.3,70
04/08/2020,18,1,3,18,26.1,70
04/08/2020,19,1,7,22,25.1,68
04/08/2020,20,1,8,18,23.8,62
04/08/2020,21,1,3,17,23.1,60
04/08/2020,22,1,14,25,23.2,49
04/08/2020,23,1,8,15,22.9,52
04/08/2020,24,1,3,16,23,54
05/08/2020,1,1,3,13,23.4,69
05/08/2020,2,1,3,9,23.2,66
05/08/2020,3,1,3,11,23,62
05/08/2020,4,1,3,11,22.4,57
05/08/2020,5,1,9,8,21.8,45
05/08/2020,6,3.4,19,10,23.4,39
05/08/2020,7,1,6,23,25.1,63
05/08/2020,8,1,3,16,27.2,85
05/08/2020,9,1,3,8,27.7,89
05/08/2020,10,2,3,12,28.3,91
05/08/2020,11,1,3,9,28.3,95
05/08/2020,12,4.5,16,16,27.9,79
05/08/2020,13,9.2,16,20,27.1,86
05/08/2020,14,13.7,19,17,27.3,93
05/08/2020,15,2.5,7,24,27.5,105
05/08/2020,16,13.2,24,15,26.9,91
05/08/2020,17,3.9,15,18,26.4,94
05/08/2020,18,1,12,14,25.6,96
05/08/2020,19,1,3,10,25.3,104
05/08/2020,20,1,8,17,25,95
05/08/2020,21,1,13,14,24.2,70
05/08/2020,22,1,19,14,23.5,53
05/08/2020,23,1,18,23,22.6,42
05/08/2020,24,1,20,20,22.3,41
06/08/2020,1,1,15,16,22.5,54
06/08/2020,2,1,10,13,22.5,56
06/08/2020,3,1,6,11,22.3,54
06/08/2020,4,1,3,10,22.1,57
06/08/2020,5,3,26,11,22,35
06/08/2020,6,11.4,38,15,22.6,18
06/08/2020,7,4.7,15,22,25.4,58
06/08/2020,8,1,3,11,26.9,83
06/08/2020,9,3.3,11,23,27.1,78
06/08/2020,10,5.2,15,18,28.2,78
06/08/2020,11,9.1,22,10,28.4,77
06/08/2020,12,2.2,8,9,28.2,90
06/08/2020,13,1,3,20,27.7,98
06/08/2020,14,1,3,13,27.4,95
06/08/2020,15,1,3,14,27.6,97
06/08/2020,16,1,3,11,27.4,100
06/08/2020,17,1,3,13,26.8,103
06/08/2020,18,1,9,17,26.7,93
06/08/2020,19,1,9,11,26.3,93
06/08/2020,20,1,12,10,25.9,89
06/08/2020,21,1,11,15,25.3,70
06/08/2020,22,1,16,23,24.7,65
06/08/2020,23,1,21,19,23.6,38
06/08/2020,24,1,29,12,23.1,22
07/08/2020,1,1,17,21,22.7,41
07/08/2020,2,1,12,13,23.1,57
07/08/2020,3,1,9,11,22.7,60
07/08/2020,4,1,8,9,22.9,63
07/08/2020,5,2.4,20,8,22.4,45
07/08/2020,6,7.9,41,10,23.4,36
07/08/2020,7,6.4,23,19,25.2,45
07/08/2020,8,2.1,7,17,26.8,73
07/08/2020,9,6.9,22,14,27.8,66
07/08/2020,10,3.5,12,9,28.4,83
07/08/2020,11,2.6,9,12,28.2,86
07/08/2020,12,2.6,9,8,28.9,85
07/08/2020,13,1,6,16,28.6,89
07/08/2020,14,1,3,3,28.5,92
07/08/2020,15,1,3,13,28.6,94
07/08/2020,16,1,7,8,28.7,90
07/08/2020,17,1,8,11,29.9,83
07/08/2020,18,1,7,15,29.1,81
07/08/2020,19,1,9,11,27.2,76
07/08/2020,20,1,9,9,26.3,74
07/08/2020,21,1,11,14,25.5,57
07/08/2020,22,1,14,12,24.9,36
07/08/2020,23,1,15,11,24.8,30
07/08/2020,24,1,11,17,23.9,35
08/08/2020,1,1,12,12,23.3,30
08/08/2020,2,1,9,10,23.7,30
08/08/2020,3,1,8,7,23.2,26
08/08/2020,4,1,6,8,23.3,46
08/08/2020,5,2.4,12,9,22.8,23
08/08/2020,6,9.6,28,10,23.7,11
08/08/2020,7,9.5,25,16,26.1,34
08/08/2020,8,1,6,8,28.2,84
08/08/2020,9,3,11,7,30,91
08/08/2020,10,3.3,16,3,29.7,87
08/08/2020,11,3.9,16,3,31.8,98
08/08/2020,12,1,6,12,32,105
08/08/2020,13,1,3,8,32,106
08/08/2020,14,1,3,3,32.7,104
08/08/2020,15,1,3,3,32.4,102
08/08/2020,16,1,3,3,31.9,102
08/08/2020,17,1,3,6,30.7,101
08/08/2020,18,1,3,8,29.3,99
08/08/2020,19,1,9,3,27.9,89
08/08/2020,20,1,7,3,26.8,80
08/08/2020,21,1,8,14,26.6,72
08/08/2020,22,1,9,9,26.3,62
08/08/2020,23,1,7,8,26,63
08/08/2020,24,1,11,9,25.2,42
09/08/2020,1,1,14,7,24.7,25
09/08/2020,2,1,13,11,24.8,29
09/08/2020,3,1,8,12,24.1,29
09/08/2020,4,1,3,8,24.2,39
09/08/2020,5,1,3,6,24.1,36
09/08/2020,6,1,9,6,24.2,37
09/08/2020,7,2,11,3,27,42
09/08/2020,8,8,25,13,29.2,58
09/08/2020,9,1,8,12,30.1,96
09/08/2020,10,2.3,6,7,30.2,101
09/08/2020,11,3.5,11,7,30.2,101
09/08/2020,12,4,17,10,30.6,100
09/08/2020,13,1,3,14,30.3,106
09/08/2020,14,1,3,8,30.7,109
09/08/2020,15,1,3,3,30.8,114
09/08/2020,16,1,3,10,30.1,117
09/08/2020,17,1,3,10,29.9,113
09/08/2020,18,1,3,10,29.4,101
09/08/2020,19,1,7,6,28.7,99
09/08/2020,20,1,8,3,27.7,92
09/08/2020,21,1,11,3,27.1,78
09/08/2020,22,1,11,6,26.6,73
09/08/2020,23,1,7,9,26.3,78
09/08/2020,24,1,3,10,25.9,72
10/08/2020,1,1,3,10,25.4,79
10/08/2020,2,1,3,8,25.2,80
10/08/2020,3,1,3,6,25.2,76
10/08/2020,4,1,3,3,25,69
10/08/2020,5,1,3,3,24.1,59
10/08/2020,6,1,14,3,25.1,40
10/08/2020,7,5.8,20,14,27.6,53
10/08/2020,8,1,7,13,28.1,85
10/08/2020,9,1,7,10,29.1,80
10/08/2020,10,3.2,9,9,29.7,83
10/08/2020,11,3.3,10,3,30.3,85
10/08/2020,12,2.9,10,6,30.2,91
10/08/2020,13,2.1,7,7,30.3,93
10/08/2020,14,1,3,6,30.2,90
10/08/2020,15,1,3,13,29.9,88
10/08/2020,16,1,3,9,29.8,83
10/08/2020,17,2.1,6,3,29.3,78
10/08/2020,18,1,7,9,28.9,81
10/08/2020,19,1,10,11,27.5,72
10/08/2020,20,1,8,10,26.9,67
10/08/2020,21,1,7,12,26.7,71
10/08/2020,22,1,7,14,26.5,73
10/08/2020,23,1,3,15,26.1,74
10/08/2020,24,1,3,9,25.9,78
11/08/2020,1,1,3,16,25.7,63
11/08/2020,2,1,3,15,26,77
11/08/2020,3,1,3,14,25.3,71
11/08/2020,4,1,3,13,25.6,62
11/08/2020,5,1,3,17,24.4,45
11/08/2020,6,1,18,12,24.3,41
11/08/2020,7,13.5,31,14,27.3,27
11/08/2020,8,2.7,15,26,28.6,88
11/08/2020,9,2.8,12,22,29,96
11/08/2020,10,1,8,19,29.1,105
11/08/2020,11,2.9,10,38,29.6,105
11/08/2020,12,1,8,7,29.7,103
11/08/2020,13,2,7,18,30.2,97
11/08/2020,14,1,3,13,29.8,95
11/08/2020,15,1,3,12,29.6,94
11/08/2020,16,1,3,16,29.1,87
11/08/2020,17,1,6,22,29.3,92
11/08/2020,18,1,10,14,28.9,96
11/08/2020,19,1,8,24,28.3,99
11/08/2020,20,1,8,20,28,97
11/08/2020,21,1,7,21,27.8,100
11/08/2020,22,1,9,29,27.6,98
11/08/2020,23,1,3,24,27.5,101
11/08/2020,24,1,3,27,27.5,109
12/08/2020,1,1,3,20,27.3,111
12/08/2020,2,1,3,24,27.3,110
12/08/2020,3,1,3,28,27.6,112
12/08/2020,4,1,3,23,27.2,110
12/08/2020,5,2.2,28,26,26.2,68
12/08/2020,6,1,23,24,26,71
12/08/2020,7,2.2,12,26,27.5,83
12/08/2020,8,2,16,30,29.7,98
12/08/2020,9,1,12,28,29.9,104
12/08/2020,10,2.3,19,22,28.4,92
12/08/2020,11,1,21,29,28.1,84
12/08/2020,12,3.3,22,24,27.3,77
12/08/2020,13,2.3,16,24,29.7,84
12/08/2020,14,1,7,20,30.6,103
12/08/2020,15,1,6,23,31.7,106
12/08/2020,16,1,3,22,31.3,99
12/08/2020,17,1,3,21,30.9,95
12/08/2020,18,1,3,19,29,91
12/08/2020,19,1,8,26,27.9,83
12/08/2020,20,1,7,23,27,76
12/08/2020,21,1,7,27,26.6,68
12/08/2020,22,1,8,22,26.3,63
12/08/2020,23,1,8,28,25.7,53
12/08/2020,24,1,8,23,24.8,28
13/08/2020,1,1,7,25,24.6,30
13/08/2020,2,1,14,19,23.8,24
13/08/2020,3,1,3,21,23.7,31
13/08/2020,4,1,3,19,24.9,45
13/08/2020,5,1,3,21,25.2,63
13/08/2020,6,2.2,24,19,25.6,53
13/08/2020,7,2.4,24,23,26.6,69
13/08/2020,8,1,3,35,27.5,82
13/08/2020,9,2.2,9,34,28.6,82
13/08/2020,10,2.1,9,29,29.2,84
13/08/2020,11,3.2,10,30,29.7,80
13/08/2020,12,2.1,9,39,30,83
13/08/2020,13,2,8,39,31.3,81
13/08/2020,14,1,3,33,31.3,86
13/08/2020,15,52.6,48,23,30.5,42
13/08/2020,16,31.3,38,34,30.6,47
13/08/2020,17,3.3,10,31,29.8,68
13/08/2020,18,1,3,20,28.5,74
13/08/2020,19,1,3,22,27.1,72
13/08/2020,20,1,6,23,26.4,61
13/08/2020,21,1,7,17,25.9,51
13/08/2020,22,1,3,17,25.7,48
13/08/2020,23,1,7,19,25.5,42
13/08/2020,24,1,7,17,25,31
14/08/2020,1,1,3,20,25.1,35
14/08/2020,2,1,3,15,24.4,34
14/08/2020,3,1,3,9,23.7,24
14/08/2020,4,1,6,11,23.6,43
14/08/2020,5,1,3,11,24.4,66
14/08/2020,6,1,9,17,25.6,70
14/08/2020,7,4.4,11,19,26.5,74
14/08/2020,8,4.7,11,18,27.3,72
14/08/2020,9,63.7,42,19,27.7,44
14/08/2020,10,49.4,44,26,28.2,45
14/08/2020,11,46.5,42,30,28.2,50
14/08/2020,12,4.3,13,23,28.2,77
14/08/2020,13,1,6,43,28.5,88
14/08/2020,14,1,3,23,28.4,85
14/08/2020,15,1,3,21,28.4,88
14/08/2020,16,1,3,22,28.2,88
14/08/2020,17,2.1,3,15,28,85
14/08/2020,18,14.5,35,16,27.2,61
14/08/2020,19,1,3,20,25.9,81
14/08/2020,20,1,7,15,25.8,80
