DATA_HI,PERIODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
19/10/2020,5,1,12,12,13.9,50
19/10/2020,6,1,43,13,14.1,37
19/10/2020,7,47.2,65,16,15.2,16
19/10/2020,8,85.8,54,27,18,17
19/10/2020,9,17.3,24,33,19.5,58
19/10/2020,10,1,6,21,20.2,82
19/10/2020,11,1,3,11,20.7,84
19/10/2020,12,1,3,9,20.8,81
19/10/2020,13,1,3,11,20.7,85
19/10/2020,14,1,3,8,21,87
19/10/2020,15,1,3,8,20.8,89
19/10/2020,16,1,3,10,20.3,85
19/10/2020,17,1,3,11,19.4,83
19/10/2020,18,1,8,7,18.8,77
19/10/2020,19,1,3,13,18.6,79
19/10/2020,20,1,3,10,18.4,85
19/10/2020,21,1,3,14,18.4,82
19/10/2020,22,1,3,12,18,86
19/10/2020,23,1,3,8,18.1,86
19/10/2020,24,1,3,7,17.8,84
20/10/2020,1,1,3,11,17.7,79
20/10/2020,2,1,3,9,18.1,82
20/10/2020,3,1,3,10,17.9,86
20/10/2020,4,1,3,12,17.4,79
20/10/2020,5,1,6,12,17.5,73
20/10/2020,6,1,8,11,18,77
20/10/2020,7,1,10,18,18.9,82
20/10/2020,8,1,6,18,20.3,82
20/10/2020,9,1,3,19,21,97
20/10/2020,10,1,3,22,21.3,96
20/10/2020,11,1,3,30,21.7,93
20/10/2020,12,1,3,31,21.9,94
20/10/2020,13,1,3,24,22.3,104
20/10/2020,14,1,3,27,22.5,105
20/10/2020,15,1,3,31,22.4,94
20/10/2020,16,1,3,32,21.9,100
20/10/2020,17,1,3,31,21.3,105
20/10/2020,18,1,3,35,20.9,94
20/10/2020,19,1,3,31,20.8,95
20/10/2020,20,1,3,28,20.7,96
20/10/2020,21,1,3,31,20.7,99
20/10/2020,22,1,3,42,20.7,97
20/10/2020,23,1,3,37,20.8,103
20/10/2020,24,1,3,37,20.8,94
21/10/2020,1,,,,20.8,99
21/10/2020,2,1,3,,20.8,108
21/10/2020,3,1,3,28,20.9,92
21/10/2020,4,1,3,31,20.9,81
21/10/2020,5,1,3,33,21,76
21/10/2020,6,1,7,38,20.9,70
21/10/2020,7,1,8,40,21.2,68
21/10/2020,8,1,6,40,22.7,69
21/10/2020,9,1,6,55,23.4,72
21/10/2020,10,1,3,54,24,71
21/10/2020,11,1,3,72,24.4,
21/10/2020,12,1,3,146,24.4,
21/10/2020,13,1,3,272,24.1,
21/10/2020,14,1,3,354,24.3,
21/10/2020,15,1,3,415,24.1,
21/10/2020,16,1,3,367,23.5,
21/10/2020,17,1,7,353,22.8,77
21/10/2020,18,1,7,440,22.5,87
21/10/2020,19,1,7,420,22.3,83
21/10/2020,20,1,7,401,21.8,87
21/10/2020,21,1,3,385,21.5,79
21/10/2020,22,1,3,257,21.4,89
21/10/2020,23,1,3,87,21.5,85
21/10/2020,24,1,3,48,21.3,82
22/10/2020,1,1,3,48,21.4,82
22/10/2020,2,1,3,48,21.2,92
22/10/2020,3,1,3,49,21.2,90
22/10/2020,4,1,3,37,21.1,81
22/10/2020,5,1,3,40,20.9,86
22/10/2020,6,1,11,35,20.3,73
22/10/2020,7,1,19,34,20.9,63
22/10/2020,8,1,8,40,22.3,76
22/10/2020,9,1,6,40,23.3,78
22/10/2020,10,1,3,30,23.6,81
22/10/2020,11,1,3,32,24.2,81
22/10/2020,12,1,3,34,25,84
22/10/2020,13,1,3,41,25.2,85
22/10/2020,14,1,3,49,24.5,81
22/10/2020,15,1,3,67,24.9,81
22/10/2020,16,1,3,67,23.7,80
22/10/2020,17,1,8,69,22.6,77
22/10/2020,18,1,8,62,22.1,78
22/10/2020,19,1,8,49,22.2,76
22/10/2020,20,1,3,38,21.8,71
22/10/2020,21,1,7,29,21.7,75
22/10/2020,22,1,3,35,21.7,77
22/10/2020,23,1,3,27,21.4,71
22/10/2020,24,1,3,23,21.4,69
23/10/2020,1,1,3,25,21,59
23/10/2020,2,1,3,20,20.9,49
23/10/2020,3,6.1,14,18,20.2,31
23/10/2020,4,1,13,12,20,31
23/10/2020,5,1,12,15,19.6,24
23/10/2020,6,1,17,16,20.3,37
23/10/2020,7,1,8,23,19.9,48
23/10/2020,8,1,9,45,20.9,48
23/10/2020,9,1,10,53,21.6,47
23/10/2020,10,1,8,44,22.1,56
23/10/2020,11,1,6,40,22.7,61
23/10/2020,12,1,3,33,23.7,67
23/10/2020,13,1,3,34,24.2,68
23/10/2020,14,1,3,34,24,74
23/10/2020,15,1,3,26,24.1,71
23/10/2020,16,1,6,22,23.1,71
23/10/2020,17,1,6,16,21.9,65
23/10/2020,18,1,9,26,20.5,56
23/10/2020,19,1,7,16,19.9,63
23/10/2020,20,1,3,25,19,68
23/10/2020,21,1,3,23,18.5,64
23/10/2020,22,1,3,25,18.8,66
23/10/2020,23,1,3,19,19.2,67
23/10/2020,24,1,3,22,19.2,68
24/10/2020,1,1,3,19,19.1,70
24/10/2020,2,1,3,14,18.7,72
24/10/2020,3,1,3,20,17.3,66
24/10/2020,4,1,3,16,16.9,55
24/10/2020,5,1,3,16,16.9,57
24/10/2020,6,1,8,12,16.5,45
24/10/2020,7,1,16,10,17.3,44
24/10/2020,8,1,9,16,19.4,56
24/10/2020,9,3,11,13,20.4,59
24/10/2020,10,2.5,10,15,21.3,63
24/10/2020,11,1,3,14,21.1,71
24/10/2020,12,1,6,11,19.1,74
24/10/2020,13,1,3,9,19.5,66
24/10/2020,14,1,3,11,21.8,73
24/10/2020,15,1,3,14,21.9,74
24/10/2020,16,1,3,10,21.1,70
24/10/2020,17,1,3,11,19,67
24/10/2020,18,1,9,13,17.5,59
24/10/2020,19,1,12,15,16.9,45
24/10/2020,20,1,11,22,16.2,47
24/10/2020,21,1,9,16,16,48
24/10/2020,22,1,3,11,18.4,68
24/10/2020,23,1,3,12,18.5,77
24/10/2020,24,1,3,11,18.6,72
25/10/2020,1,1,3,12,18.8,75
25/10/2020,2,1,3,11,19,72
25/10/2020,3,1,3,12,19,79
25/10/2020,4,1,3,16,19,80
25/10/2020,5,1,3,17,19,74
25/10/2020,6,1,3,19,19,68
25/10/2020,7,1,3,18,19.5,71
25/10/2020,8,1,3,24,20.7,69
25/10/2020,9,1,3,20,21.3,71
25/10/2020,10,1,3,18,21.4,75
25/10/2020,11,1,3,26,21.9,72
25/10/2020,12,1,3,23,22.3,75
25/10/2020,13,1,3,17,22.5,76
25/10/2020,14,1,3,21,22.1,78
25/10/2020,15,1,3,23,21.6,84
25/10/2020,16,1,3,22,21.3,80
25/10/2020,17,1,3,15,20.6,83
25/10/2020,18,1,3,20,20.5,91
25/10/2020,19,1,3,22,20.3,91
25/10/2020,20,1,3,24,20.3,88
25/10/2020,21,1,3,26,20.1,85
25/10/2020,22,1,3,29,20,85
25/10/2020,23,1,3,31,20.2,84
25/10/2020,24,1,3,33,20.1,89
26/10/2020,1,1,3,36,20.1,85
26/10/2020,2,1,3,35,20.1,84
26/10/2020,3,1,3,31,20,86
26/10/2020,4,1,3,33,20,80
26/10/2020,5,1,3,34,20.1,75
26/10/2020,6,1,3,32,19.9,72
26/10/2020,7,1,8,32,18.2,57
26/10/2020,8,1,15,20,16.9,49
26/10/2020,9,,,17,16.8,
26/10/2020,10,1,3,9,15.7,57
26/10/2020,11,1,3,11,16.6,52
26/10/2020,12,1,3,9,17.2,67
26/10/2020,13,1,3,12,17.6,65
26/10/2020,14,1,3,12,16.8,72
26/10/2020,15,1,3,18,16.4,72
26/10/2020,16,1,3,16,15.4,67
26/10/2020,17,1,3,10,14.8,65
26/10/2020,18,1,3,16,12.6,58
26/10/2020,19,1,3,12,12.5,49
26/10/2020,20,1,7,10,13.3,55
26/10/2020,21,1,12,9,13.6,43
26/10/2020,22,1,10,7,12.9,36
26/10/2020,23,1,8,3,14.1,39
26/10/2020,24,1,3,3,13.6,36
27/10/2020,1,1,3,8,12.2,35
27/10/2020,2,1,3,3,12.5,46
27/10/2020,3,1,3,3,12.6,57
27/10/2020,4,1,3,10,14.4,66
27/10/2020,5,1,3,13,14.3,58
27/10/2020,6,1,3,10,13.8,59
27/10/2020,7,1,13,17,14,39
27/10/2020,8,2,11,16,15.9,40
27/10/2020,9,1,3,16,17.6,60
27/10/2020,10,1,3,12,17.6,62
27/10/2020,11,1,3,14,18.7,65
27/10/2020,12,1,3,19,19,67
27/10/2020,13,1,3,13,18.9,74
27/10/2020,14,1,3,11,18.7,70
27/10/2020,15,1,3,13,18.2,70
27/10/2020,16,1,3,11,17.9,67
27/10/2020,17,1,7,14,16.7,64
27/10/2020,18,1,22,11,15.8,47
27/10/2020,19,1,21,17,15.4,39
27/10/2020,20,1,21,19,14.8,39
27/10/2020,21,1,10,16,14,50
27/10/2020,22,1,8,7,14,54
27/10/2020,23,1,6,14,13.1,46
27/10/2020,24,1,3,8,13.4,45
28/10/2020,1,1,3,8,13.7,58
28/10/2020,2,1,3,3,14,57
28/10/2020,3,1,3,3,14.5,60
28/10/2020,4,1,3,7,14.6,56
28/10/2020,5,1,3,9,13.5,48
28/10/2020,6,1,10,9,14,46
28/10/2020,7,6.7,33,9,14.4,23
28/10/2020,8,30.2,40,10,17,25
28/10/2020,9,2.5,15,20,19.7,57
28/10/2020,10,1,7,8,20.5,66
28/10/2020,11,1,7,3,20.9,77
28/10/2020,12,1,3,3,21.3,82
28/10/2020,13,1,3,3,21.5,77
28/10/2020,14,1,3,3,21.3,83
28/10/2020,15,1,3,9,21.3,77
28/10/2020,16,1,7,11,20.3,79
28/10/2020,17,1,13,12,19.4,70
28/10/2020,18,1,16,28,18.9,61
28/10/2020,19,1,12,18,18.9,63
28/10/2020,20,1,9,21,19.1,68
28/10/2020,21,1,8,17,18.2,65
28/10/2020,22,1,3,20,16.9,63
28/10/2020,23,1,3,14,16.8,57
28/10/2020,24,1,3,10,16.7,64
29/10/2020,1,1,3,9,16.1,56
29/10/2020,2,1,3,8,16.1,57
29/10/2020,3,1,3,8,15.8,55
29/10/2020,4,1,3,7,15.5,52
29/10/2020,5,1,3,3,15.4,45
29/10/2020,6,1,6,7,15.5,43
29/10/2020,7,1,13,9,15.5,32
29/10/2020,8,3.8,17,8,17.7,33
29/10/2020,9,2,10,10,19.8,60
29/10/2020,10,2.9,11,15,20,58
29/10/2020,11,6.9,16,14,20.8,62
29/10/2020,12,3.8,11,20,20.5,61
29/10/2020,13,1,7,16,20.9,70
29/10/2020,14,3,12,12,20.6,63
29/10/2020,15,2,12,19,20.5,62
29/10/2020,16,1,7,12,20.9,64
29/10/2020,17,1,10,9,19.6,56
29/10/2020,18,1,17,18,18.1,42
29/10/2020,19,1,36,18,17.7,25
29/10/2020,20,1,14,20,16.3,39
29/10/2020,21,1,7,13,16.3,48
29/10/2020,22,1,7,8,16,46
29/10/2020,23,1,3,7,16.1,46
29/10/2020,24,1,3,8,16,48
30/10/2020,1,1,3,3,15.8,55
30/10/2020,2,1,3,3,15.8,43
30/10/2020,3,1,3,3,15.9,49
30/10/2020,4,1,3,8,15.7,42
30/10/2020,5,1,3,12,15.9,50
30/10/2020,6,1,7,11,15.8,42
30/10/2020,7,1,17,13,16.2,40
30/10/2020,8,1,14,11,17.9,39
30/10/2020,9,1,8,8,19.8,53
30/10/2020,10,1,7,11,21.4,62
30/10/2020,11,1,3,11,22.6,65
30/10/2020,12,1,3,8,22.7,68
30/10/2020,13,1,3,6,22.9,71
30/10/2020,14,1,3,9,22.6,74
30/10/2020,15,1,3,3,22.5,71
30/10/2020,16,1,3,10,21.3,76
30/10/2020,17,1,9,8,19.9,64
30/10/2020,18,1,22,11,18.7,48
30/10/2020,19,1,25,16,17.6,38
30/10/2020,20,1,27,13,17,26
30/10/2020,21,1,27,16,16.2,12
30/10/2020,22,1,27,21,16.3,20
30/10/2020,23,1,18,20,16.9,33
30/10/2020,24,1,3,11,17.2,49
31/10/2020,1,1,3,6,17.4,48
31/10/2020,2,1,3,7,17,49
31/10/2020,3,1,3,7,16.6,42
31/10/2020,4,1,3,12,16.3,45
31/10/2020,5,1,3,11,15.2,32
31/10/2020,6,1,10,12,15.3,33
31/10/2020,7,3,23,8,15.9,24
31/10/2020,8,15.6,31,8,17.9,25
31/10/2020,9,19,28,19,19.2,39
31/10/2020,10,1,3,63,20.8,65
31/10/2020,11,1,3,9,21.2,67
31/10/2020,12,1,3,13,21.7,68
31/10/2020,13,1,3,12,22.2,71
31/10/2020,14,1,3,7,22.2,72
31/10/2020,15,1,3,10,21.8,68
31/10/2020,16,1,3,8,21,65
31/10/2020,17,1,3,7,19.6,62
31/10/2020,18,1,14,12,18.6,51
31/10/2020,19,1,15,12,18,49
31/10/2020,20,1,15,10,17.2,36
31/10/2020,21,1,14,8,17.4,36
31/10/2020,22,1,9,12,16.9,41
31/10/2020,23,1,6,12,17.3,45
31/10/2020,24,1,6,8,15.6,36
01/11/2020,1,1,3,6,15.9,38
01/11/2020,2,1,3,3,15.5,41
01/11/2020,3,1,3,3,15.2,45
01/11/2020,4,1,3,7,14.5,43
01/11/2020,5,1,3,10,14.8,46
01/11/2020,6,1,3,8,15.2,48
01/11/2020,7,1,3,3,15.4,46
01/11/2020,8,1,7,3,17.3,50
01/11/2020,9,1,3,3,19.6,66
01/11/2020,10,1,3,3,20.1,71
01/11/2020,11,1,3,7,20.3,70
01/11/2020,12,1,3,12,20.9,75
01/11/2020,13,1,3,9,21,72
01/11/2020,14,1,3,11,21,73
01/11/2020,15,1,3,12,20.7,77
01/11/2020,16,1,3,10,20.5,75
01/11/2020,17,1,3,8,19.2,67
01/11/2020,18,1,11,7,18.5,61
01/11/2020,19,1,10,37,17.9,61
01/11/2020,20,1,8,13,17.6,61
01/11/2020,21,1,3,16,17.5,61
01/11/2020,22,1,3,15,17.6,53
01/11/2020,23,1,3,11,17.9,65
01/11/2020,24,1,3,8,18.4,71
02/11/2020,1,1,3,3,18.1,72
02/11/2020,2,1,3,7,17.8,63
02/11/2020,3,1,3,8,17.7,65
02/11/2020,4,1,3,3,17.5,62
02/11/2020,5,1,3,3,17.1,68
02/11/2020,6,1,7,3,17,50
02/11/2020,7,1,22,8,17,37
02/11/2020,8,1,21,11,18.6,52
02/11/2020,9,1,8,10,20,61
02/11/2020,10,1,3,9,20.2,69
02/11/2020,11,1,3,8,20.6,68
02/11/2020,12,1,3,10,20.9,71
02/11/2020,13,1,3,8,21.1,77
02/11/2020,14,1,3,7,21,76
02/11/2020,15,1,3,10,20.8,71
02/11/2020,16,1,3,9,19.9,76
02/11/2020,17,1,6,10,19.5,67
02/11/2020,18,1,11,18,18.9,65
02/11/2020,19,1,11,12,18.4,61
02/11/2020,20,1,11,10,18.1,57
02/11/2020,21,1,9,12,18.1,60
02/11/2020,22,1,7,7,17.8,62
02/11/2020,23,1,3,3,17.7,58
02/11/2020,24,1,3,3,17.7,54
03/11/2020,1,1,7,8,17.8,43
03/11/2020,2,1,3,7,16.8,39
03/11/2020,3,1,3,3,16.8,45
03/11/2020,4,1,3,3,16.5,34
03/11/2020,5,1,3,8,16.5,39
03/11/2020,6,1,11,11,17,36
03/11/2020,7,9.3,35,10,16.4,16
03/11/2020,8,35.5,38,13,17.1,10
03/11/2020,9,12.7,31,29,19.8,42
03/11/2020,10,4.6,17,35,19.9,59
03/11/2020,11,4.4,14,17,20.3,60
03/11/2020,12,1,10,11,20.9,65
03/11/2020,13,1,3,26,20.7,68
03/11/2020,14,3.5,10,3,20.1,67
03/11/2020,15,4.4,12,9,19.8,66
03/11/2020,16,2.8,10,8,19.4,69
03/11/2020,17,1,3,7,19.2,71
03/11/2020,18,1,7,3,18.6,68
03/11/2020,19,1,8,3,18.8,68
03/11/2020,20,1,12,7,18.6,57
03/11/2020,21,3.1,13,20,18.6,61
03/11/2020,22,3,13,20,18.4,63
03/11/2020,23,3.1,9,27,18.2,73
03/11/2020,24,3.3,9,36,17.8,62
04/11/2020,1,1,3,31,17.5,68
04/11/2020,2,1,3,33,17.6,65
04/11/2020,3,1,6,26,17.7,63
04/11/2020,4,1,3,28,17.6,62
04/11/2020,5,1,3,26,17.6,66
04/11/2020,6,1,3,29,17.6,65
04/11/2020,7,1,3,37,17.8,63
04/11/2020,8,2.8,7,27,18,66
04/11/2020,9,1,3,24,18.3,66
04/11/2020,10,3.5,8,29,18.2,66
04/11/2020,11,2.4,7,28,18.5,60
04/11/2020,12,3.2,7,35,18.7,60
04/11/2020,13,1,3,64,18.1,73
04/11/2020,14,1,3,27,18,70
13/12/2020,9,,,,,
04/11/2020,15,5.6,12,34,17.8,66
04/11/2020,16,8.3,17,64,17.5,63
04/11/2020,17,1,3,39,17.2,74
04/11/2020,18,1,6,32,17.2,70
04/11/2020,19,1,7,24,17.3,73
04/11/2020,20,1,3,23,17.4,69
04/11/2020,21,1,3,24,17.7,70
04/11/2020,22,1,3,18,17.9,74
04/11/2020,23,1,3,23,18,73
04/11/2020,24,1,3,22,18.2,71
05/11/2020,1,1,3,25,18.1,69
05/11/2020,2,1,3,19,18.1,76
05/11/2020,3,1,3,18,18.3,73
05/11/2020,4,1,3,15,18.5,75
05/11/2020,5,1,3,20,18.7,75
05/11/2020,6,1,3,10,18.8,73
05/11/2020,7,20.8,23,16,19.3,53
05/11/2020,8,1,8,20,19.7,65
05/11/2020,9,1,7,22,20.3,65
05/11/2020,10,1,3,24,20.8,72
05/11/2020,11,4.1,10,19,21,67
05/11/2020,12,2.4,9,32,20.7,64
05/11/2020,13,1,3,30,20.5,70
05/11/2020,14,1,10,28,20.3,66
05/11/2020,15,1,9,25,20.2,66
05/11/2020,16,3.6,15,22,20,67
05/11/2020,17,1,3,31,19.8,72
05/11/2020,18,1,3,23,19.7,70
05/11/2020,19,1,3,19,19.7,70
05/11/2020,20,1,3,20,19.7,78
05/11/2020,21,1,3,18,19.7,73
05/11/2020,22,1,3,18,19.7,75
05/11/2020,23,1,3,15,19.7,74
05/11/2020,24,1,3,25,19.8,79
06/11/2020,1,1,3,26,20,72
06/11/2020,2,1,3,22,20,73
06/11/2020,3,1,3,21,20,73
06/11/2020,4,1,3,23,20,73
06/11/2020,5,1,3,26,20.1,73
06/11/2020,6,1,3,26,20.2,77
06/11/2020,7,1,3,26,20.2,79
06/11/2020,8,2.9,19,29,20.6,62
06/11/2020,9,2,13,30,20.7,65
06/11/2020,10,3.8,16,36,20.9,65
06/11/2020,11,2.9,13,36,21.2,60
06/11/2020,12,1,8,43,21.1,66
06/11/2020,13,1,3,35,21.1,68
06/11/2020,14,2.8,10,35,20.8,63
06/11/2020,15,1,6,34,20.8,69
06/11/2020,16,1,3,42,20.6,68
06/11/2020,17,1,3,36,20.3,64
13/12/2020,10,,,,,
06/11/2020,18,1,3,33,20.3,68
06/11/2020,19,1,3,27,20.3,68
06/11/2020,20,1,3,32,20.1,68
06/11/2020,21,1,3,27,20,70
06/11/2020,22,1,3,24,20,72
06/11/2020,23,1,3,26,20,69
06/11/2020,24,1,3,26,19.9,71
07/11/2020,1,1,3,26,19.9,69
07/11/2020,2,1,3,34,19.9,71
07/11/2020,3,1,3,32,19.9,70
07/11/2020,4,1,3,33,20,73
07/11/2020,5,1,3,34,20.1,75
07/11/2020,6,1,3,32,20.3,73
07/11/2020,7,1,3,36,20.3,77
07/11/2020,8,1,3,39,20.5,73
07/11/2020,9,1,3,39,21,70
07/11/2020,10,1,3,40,21.4,64
07/11/2020,11,1,3,41,21.7,69
07/11/2020,12,1,3,37,21.3,61
07/11/2020,13,1,8,38,20.4,51
07/11/2020,14,1,7,22,19.9,49
07/11/2020,15,1,3,30,20.9,51
07/11/2020,16,1,3,29,21.5,65
07/11/2020,17,1,3,34,20.5,63
07/11/2020,18,1,3,34,20.2,62
07/11/2020,19,1,9,32,19.9,57
07/11/2020,20,1,7,37,19.9,60
07/11/2020,21,1,3,32,19.6,51
07/11/2020,22,1,3,34,19.4,47
07/11/2020,23,1,3,33,19.3,46
07/11/2020,24,1,3,36,19.2,46
08/11/2020,1,1,3,43,18.6,44
08/11/2020,2,1,3,37,17.7,37
08/11/2020,3,1,3,31,18.3,51
08/11/2020,4,1,3,30,16.9,40
08/11/2020,5,1,3,24,16.5,36
08/11/2020,6,1,3,20,16.9,42
08/11/2020,7,1,7,23,16.5,33
08/11/2020,8,1,8,18,17.8,34
08/11/2020,9,1,10,14,19.6,35
08/11/2020,10,1,9,18,20.9,54
08/11/2020,11,1,8,38,21.2,61
08/11/2020,12,1,3,40,21.1,67
08/11/2020,13,5.6,15,42,21.6,59
08/11/2020,14,1,3,35,22.3,69
08/11/2020,15,1,3,30,21.6,68
08/11/2020,16,1,3,26,20.7,70
08/11/2020,17,1,7,27,19.3,61
08/11/2020,18,1,9,18,17.8,49
08/11/2020,19,1,11,22,16.8,37
08/11/2020,20,1,11,22,17.5,37
08/11/2020,21,1,16,19,16.1,15
08/11/2020,22,1,16,25,16.8,30
08/11/2020,23,1,10,25,16.3,40
08/11/2020,24,1,3,9,16,49
09/11/2020,1,1,3,6,15.9,41
09/11/2020,2,1,3,3,16.5,39
09/11/2020,3,1,3,10,16.2,42
09/11/2020,4,1,3,8,16.5,44
09/11/2020,5,1,3,9,16,37
09/11/2020,6,1,6,8,16,44
09/11/2020,7,3.9,25,13,16.1,25
09/11/2020,8,2.4,17,20,17.1,40
09/11/2020,9,7.4,15,19,18.9,45
09/11/2020,10,8,19,26,19.5,56
09/11/2020,11,2.8,14,46,20.6,67
09/11/2020,12,4.7,18,53,20.6,70
09/11/2020,13,1,6,58,21.9,75
09/11/2020,14,1,13,63,21.7,65
09/11/2020,15,2.3,16,65,20.9,65
09/11/2020,16,3.4,22,69,20.2,58
09/11/2020,17,1,3,65,19.3,64
09/11/2020,18,1,7,61,18.7,60
09/11/2020,19,1,7,57,17.9,52
09/11/2020,20,1,3,45,17.6,48
09/11/2020,21,1,3,40,17.4,57
09/11/2020,22,1,3,32,17.3,53
09/11/2020,23,1,3,31,17.2,59
09/11/2020,24,1,3,19,16.7,47
10/11/2020,1,1,3,23,16.7,53
10/11/2020,2,1,3,25,16.4,51
10/11/2020,3,1,3,20,16,59
10/11/2020,4,1,3,15,15.6,53
10/11/2020,5,1,3,17,15.9,53
10/11/2020,6,1,3,16,16.1,57
10/11/2020,7,1,7,14,16.1,53
10/11/2020,8,1,7,12,16.8,51
10/11/2020,9,1,3,13,18.8,60
10/11/2020,10,1,3,11,19.2,65
10/11/2020,11,1,3,11,19.7,72
10/11/2020,12,1,3,17,19.9,77
10/11/2020,13,1,3,13,19.9,86
10/11/2020,14,1,3,8,19.6,79
10/11/2020,15,1,3,15,19.3,79
10/11/2020,16,1,3,25,18.5,76
10/11/2020,17,1,3,20,17.4,70
10/11/2020,18,1,10,16,17,59
10/11/2020,19,1,3,16,16.4,60
10/11/2020,20,1,3,19,16.3,54
10/11/2020,21,1,3,14,16.1,55
10/11/2020,22,1,3,14,16.8,61
10/11/2020,23,1,3,18,17.3,70
10/11/2020,24,1,3,18,17.4,63
11/11/2020,1,1,3,23,17.2,68
11/11/2020,2,1,3,17,16.3,60
11/11/2020,3,1,3,13,16.4,64
11/11/2020,4,1,3,17,16.1,57
11/11/2020,5,1,3,16,15.3,54
11/11/2020,6,1,3,10,15.6,44
11/11/2020,7,1,9,9,16,51
11/11/2020,8,1,7,17,17.4,58
11/11/2020,9,3.7,11,11,18.7,58
11/11/2020,10,11.9,19,14,19.1,57
11/11/2020,11,3.4,10,16,19.3,62
11/11/2020,12,10.6,18,16,19.4,61
11/11/2020,13,12.2,20,17,19.7,63
11/11/2020,14,3.7,14,14,19.4,67
11/11/2020,15,2.2,10,19,18.9,69
11/11/2020,16,2.3,13,17,18.5,72
11/11/2020,17,1,11,15,17.6,66
11/11/2020,18,1,20,21,16.4,43
11/11/2020,19,1,23,20,15.7,37
11/11/2020,20,6,46,17,15.4,14
11/11/2020,21,11.7,41,21,14.9,9
11/11/2020,22,5.4,31,20,14.2,15
11/11/2020,23,1,24,19,14.1,22
11/11/2020,24,1,11,17,14.2,37
12/11/2020,1,1,9,13,15.3,33
12/11/2020,2,1,7,10,15,32
12/11/2020,3,1,3,12,16.2,46
12/11/2020,4,1,3,13,16.3,46
12/11/2020,5,1,3,11,16.3,38
12/11/2020,6,1,11,12,15.7,35
12/11/2020,7,3.9,32,14,16.5,19
12/11/2020,8,2.8,17,16,16.2,35
12/11/2020,9,1,13,17,15.3,52
12/11/2020,10,3.1,24,23,15.9,43
12/11/2020,11,3.1,28,17,16.1,43
12/11/2020,12,1,15,13,16.8,46
12/11/2020,13,1,12,16,17.1,42
12/11/2020,14,4.2,16,3,18,42
12/11/2020,15,3.8,18,44,19.2,37
12/11/2020,16,2.5,23,12,18.8,43
12/11/2020,17,1,25,13,18.1,32
12/11/2020,18,3.2,27,23,16.8,29
12/11/2020,19,12.9,36,18,16,15
12/11/2020,20,28.6,45,23,15.9,7
12/11/2020,21,9.2,37,20,15.8,11
12/11/2020,22,6.1,31,28,15.7,17
12/11/2020,23,1,16,33,15.3,22
12/11/2020,24,1,9,20,15.3,30
13/11/2020,1,1,3,16,15.3,34
13/11/2020,2,1,3,13,15.3,32
13/11/2020,3,1,3,13,15.5,29
13/11/2020,4,1,3,13,15.5,35
13/11/2020,5,1,3,15,15.5,33
13/11/2020,6,1,8,10,15.4,27
13/11/2020,7,5.9,29,11,15.5,16
13/11/2020,8,46.9,43,15,16.5,9
13/11/2020,9,22.7,29,23,17.6,23
13/11/2020,10,13.9,30,28,19.9,42
13/11/2020,11,1,8,30,20.2,66
13/11/2020,12,1,10,27,20.6,63
13/11/2020,13,1,7,19,20.9,69
13/11/2020,14,1,8,24,20.6,69
13/11/2020,15,2.1,13,20,20.7,67
13/11/2020,16,3.9,22,24,20,59
13/11/2020,17,1,16,29,19.1,60
13/11/2020,18,1,12,31,18.5,56
13/11/2020,19,1,16,23,18,49
13/11/2020,20,1,16,35,17.7,44
13/11/2020,21,1,10,34,17.7,51
13/11/2020,22,1,6,24,17.7,57
13/11/2020,23,1,3,31,18.1,55
13/11/2020,24,1,3,29,18.5,64
14/11/2020,1,1,3,28,18.7,73
14/11/2020,2,1,3,24,18.7,72
14/11/2020,3,1,3,24,18.3,65
14/11/2020,4,1,3,29,18.1,56
14/11/2020,5,1,3,24,17.5,46
14/11/2020,6,1,8,21,17.7,45
14/11/2020,7,2.4,28,18,17.6,26
14/11/2020,8,1,20,25,18.2,35
14/11/2020,9,4.4,21,23,19.7,39
14/11/2020,10,2,13,31,20.4,55
14/11/2020,11,3.6,17,28,21.2,57
14/11/2020,12,1,12,27,20.9,68
14/11/2020,13,1,6,35,21.2,73
14/11/2020,14,1,3,27,21.4,77
14/11/2020,15,1,3,28,21.1,68
14/11/2020,16,1,3,28,20.4,70
14/11/2020,17,1,8,27,19.9,60
14/11/2020,18,1,15,23,19.5,40
14/11/2020,19,6.7,28,23,19.4,33
14/11/2020,20,1,22,29,18.6,24
14/11/2020,21,1,16,30,18.2,27
14/11/2020,22,1,14,28,18,25
14/11/2020,23,1,7,20,17.5,36
14/11/2020,24,1,3,22,17.6,43
15/11/2020,1,1,3,18,17.6,49
15/11/2020,2,1,3,18,17.6,47
15/11/2020,3,1,3,20,17.6,56
15/11/2020,4,1,3,20,17.7,52
15/11/2020,5,1,3,20,17.5,47
15/11/2020,6,1,3,16,17.7,62
15/11/2020,7,1,7,13,17.5,48
15/11/2020,8,1,7,18,18,38
15/11/2020,9,1,6,14,19.8,42
15/11/2020,10,1,3,20,20.1,63
15/11/2020,11,1,3,25,20.9,67
15/11/2020,12,1,3,15,21.2,69
15/11/2020,13,1,3,23,21.3,69
15/11/2020,14,1,3,18,21.2,68
15/11/2020,15,1,3,24,21.2,69
15/11/2020,16,1,3,17,20.7,66
15/11/2020,17,1,3,17,19.9,62
15/11/2020,18,1,3,25,19.8,69
