DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,DD_HI,FL_DD,VV_HI,FL_VV,TMP_HI,FL_TMP,O3_HI,FL_O3,HR_HI,FL_HR,LL_HI,FL_LL,PRB_HI,FL_PRB
12/07/2020,23,2,V,1,V,3,V,9,V,290,V,1,V,22.9,V,79,V,73,V,0,V,1013,V
12/07/2020,24,2,V,1,V,3,V,11,V,276,V,1,V,23,V,81,V,79,V,0,V,1013,V
13/07/2020,1,2,V,1,V,3,V,8,V,71,V,1.4,V,23.8,V,83,V,85,V,0,V,1012,V
13/07/2020,2,2,V,1,V,3,V,8,V,273,V,1.1,V,23.2,V,83,V,86,V,0,V,1013,V
13/07/2020,3,2,V,1,V,3,V,9,V,52,V,2.6,V,23.6,V,81,V,88,V,0,V,1011,V
13/07/2020,4,4,V,7.7,V,26,V,7,V,23,V,1.5,V,23.5,V,72,V,87,V,0,V,1012,V
13/07/2020,5,2,V,1,V,12,V,11,V,25,V,1.4,V,23.3,V,92,V,82,V,0,V,1012,V
13/07/2020,6,2,V,1,V,9,V,19,V,49,V,2.5,V,24.3,V,94,V,87,V,0,V,1012,V
13/07/2020,7,4,V,2.5,V,15,V,14,V,50,V,2.9,V,24.2,V,86,V,88,V,0,V,1012,V
13/07/2020,8,7,V,11.4,V,29,V,19,V,23,V,2.7,V,25.3,V,78,V,79,V,0,V,1013,V
13/07/2020,9,6,V,7.4,V,24,V,18,V,37,V,3.5,V,26.6,V,87,V,77,V,0,V,1013,V
13/07/2020,10,6,V,5.7,V,23,V,15,V,35,V,3,V,25.4,V,89,V,84,V,0,V,1013,V
13/07/2020,11,7,V,5.8,V,18,V,16,V,19,V,2.7,V,25.3,V,87,V,88,V,0,V,1013,V
13/07/2020,12,7,V,7.6,V,23,V,15,V,46,V,2.4,V,27,V,91,V,78,V,0,V,1013,V
13/07/2020,13,6,V,4.2,V,14,V,22,V,44,V,2.4,V,27.2,V,92,V,78,V,0,V,1013,V
13/07/2020,14,9,V,11.2,V,22,V,14,V,29,V,2.3,V,27.7,V,88,V,77,V,0,V,1012,V
13/07/2020,15,5,V,1,V,9,V,15,V,63,V,2.2,V,27.4,V,101,V,77,V,0,V,1011,V
13/07/2020,16,6,V,4.6,V,18,V,16,V,27,V,2.5,V,27.4,V,97,V,78,V,0,V,1011,V
13/07/2020,17,5,V,1,V,7,V,11,V,6,V,2.8,V,26.5,V,104,V,79,V,0,V,1011,V
13/07/2020,18,4,V,1,V,9,V,10,V,17,V,3.2,V,25.7,V,98,V,82,V,0,V,1011,V
13/07/2020,19,5,V,2.6,V,14,V,15,V,9,V,2.9,V,24.8,V,96,V,88,V,0,V,1011,V
13/07/2020,20,2,V,1,V,3,V,10,V,19,V,2.2,V,24.2,V,99,V,91,V,0,V,1011,V
13/07/2020,21,2,V,1,V,8,V,14,V,26,V,2.1,V,24.1,V,98,V,91,V,0,V,1012,V
13/07/2020,22,2,V,1,V,8,V,12,V,24,V,1.5,V,24.2,V,93,V,89,V,0,V,1012,V
13/07/2020,23,2,V,1,V,3,V,17,V,21,V,0.8,V,23.7,V,95,V,91,V,0,V,1012,V
13/07/2020,24,2,V,1,V,3,V,9,V,124,V,0.8,V,23.2,V,86,V,92,V,0,V,1012,V
14/07/2020,1,2,V,1,V,3,V,13,V,313,V,0.8,V,22.7,V,77,V,94,V,0,V,1011,V
14/07/2020,2,2,V,1,V,3,V,10,V,337,V,1.4,V,22.6,V,82,V,95,V,0,V,1011,V
14/07/2020,3,2,V,1,V,3,V,11,V,336,V,1.4,V,22.4,V,84,V,96,V,0,V,1011,V
14/07/2020,4,2,V,1,V,3,V,10,V,7,V,0.8,V,22.7,V,82,V,94,V,0,V,1011,V
14/07/2020,5,2,V,1,V,9,V,10,V,7,V,0.5,V,22.6,V,77,V,91,V,0,V,1011,V
14/07/2020,6,2,V,1,V,13,V,6,V,25,V,1.5,V,24.5,V,70,V,82,V,0,V,1011,V
14/07/2020,7,8,V,10.8,V,24,V,32,V,13,V,3,V,26.5,V,81,V,71,V,0,V,1011,V
14/07/2020,8,6,V,4.2,V,11,V,22,V,16,V,4.5,V,26.9,V,99,V,69,V,0,V,1011,V
14/07/2020,9,17,V,37.5,V,39,V,19,V,19,V,5,V,26.6,V,77,V,75,V,0,V,1011,V
14/07/2020,10,10,V,8.6,V,17,V,27,V,14,V,4.7,V,26.6,V,92,V,70,V,0,V,1011,V
14/07/2020,11,14,V,29.1,V,35,V,35,V,9,V,4,V,26.8,V,82,V,69,V,0,V,1011,V
14/07/2020,12,10,V,11.5,V,30,V,34,V,31,V,3.4,V,27.2,V,90,V,68,V,0,V,1011,V
14/07/2020,13,7,V,3.6,V,14,V,28,V,11,V,3.2,V,27.1,V,101,V,66,V,0,V,1010,V
14/07/2020,14,7,V,3.3,V,14,V,28,V,15,V,3,V,27,V,100,V,65,V,0,V,1010,V
14/07/2020,15,5,V,2,V,9,V,26,V,8,V,3.2,V,26.5,V,105,V,67,V,0,V,1010,V
14/07/2020,16,4,V,2,V,9,V,25,V,14,V,3.4,V,25.9,V,111,V,70,V,0,V,1009,V
14/07/2020,17,5,V,2.9,V,10,V,22,V,12,V,3,V,25.5,V,108,V,74,V,0,V,1009,V
14/07/2020,18,4,V,1,V,10,V,19,V,24,V,2.5,V,24.9,V,108,V,77,V,0,V,1009,V
14/07/2020,19,4,V,1,V,9,V,26,V,10,V,2,V,24.3,V,108,V,78,V,0,V,1009,V
14/07/2020,20,2,V,1,V,3,V,27,V,4,V,1.7,V,23.7,V,112,V,80,V,0,V,1010,V
14/07/2020,21,2,V,1,V,3,V,23,V,96,V,1.6,V,23.5,V,104,V,82,V,0,V,1010,V
14/07/2020,22,2,V,1,V,3,V,23,V,16,V,1.7,V,23.8,V,109,V,79,V,0,V,1010,V
14/07/2020,23,2,V,1,V,3,V,20,V,267,V,0.7,V,23.2,V,97,V,80,V,0,V,1010,V
14/07/2020,24,2,V,1,V,3,V,19,V,276,V,3.4,V,21.2,V,97,V,88,V,1.8,V,1011,V
15/07/2020,1,2,V,1,V,3,V,21,V,160,V,2.9,V,20.8,V,87,V,87,V,3,V,1010,V
15/07/2020,2,2,V,1,V,3,V,21,V,151,V,1.6,V,21.2,V,88,V,88,V,0,V,1010,V
15/07/2020,3,2,V,1,V,8,V,22,V,276,V,1.5,V,19.4,V,42,V,97,V,0,V,1010,V
15/07/2020,4,2,V,1,V,14,V,18,V,264,V,1.5,V,19.8,V,41,V,94,V,0,V,1010,V
15/07/2020,5,2,V,1,V,18,V,13,V,265,V,1.4,V,19.7,V,42,V,93,V,0,V,1011,V
15/07/2020,6,2,V,2.3,V,26,V,14,V,264,V,0.9,V,21.5,V,48,V,90,V,0,V,1011,V
15/07/2020,7,2,V,10.2,V,25,V,17,V,335,V,1.1,V,24.5,V,54,V,77,V,0,V,1011,V
15/07/2020,8,2,V,1,V,11,V,18,V,349,V,2.1,V,25.3,V,94,V,81,V,0,V,1012,V
15/07/2020,9,9,V,12.4,V,27,V,16,V,24,V,2,V,26.3,V,84,V,79,V,0,V,1012,V
15/07/2020,10,13,V,22.1,V,37,V,19,V,18,V,3.3,V,26.3,V,72,V,76,V,0,V,1012,V
15/07/2020,11,13,V,18,V,29,V,25,V,21,V,3.6,V,26.6,V,78,V,68,V,0,V,1012,V
15/07/2020,12,10,V,12.5,V,25,V,19,V,18,V,3.4,V,26.2,V,77,V,74,V,0,V,1012,V
15/07/2020,13,12,V,21.9,V,33,V,21,V,27,V,3.2,V,25.6,V,71,V,77,V,0,V,1012,V
15/07/2020,14,11,V,19.5,V,23,V,23,V,29,V,2.8,V,25.9,V,79,V,74,V,0,V,1012,V
15/07/2020,15,5,V,1,V,7,V,21,V,75,V,2.6,V,25.2,V,90,V,78,V,0,V,1012,V
15/07/2020,16,2,V,1,V,3,V,22,V,72,V,2.5,V,24.9,V,90,V,82,V,0,V,1012,V
15/07/2020,17,2,V,1,V,3,V,25,V,77,V,2.8,V,24.6,V,90,V,83,V,0,V,1012,V
15/07/2020,18,2,V,1,V,3,V,20,V,73,V,2.2,V,24.4,V,82,V,83,V,0,V,1012,V
15/07/2020,19,2,V,1,V,3,V,22,V,70,V,1.8,V,23.9,V,88,V,84,V,0,V,1012,V
15/07/2020,20,2,V,1,V,3,V,24,V,79,V,1.2,V,23.5,V,74,V,84,V,0,V,1013,V
15/07/2020,21,2,V,1,V,3,V,22,V,82,V,0.8,V,23.3,V,74,V,86,V,0,V,1013,V
15/07/2020,22,2,V,1,V,3,V,22,V,75,V,1.2,V,23.1,V,61,V,85,V,0,V,1014,V
15/07/2020,23,2,V,1,V,3,V,13,V,67,V,1.3,V,23.3,V,63,V,87,V,0,V,1014,V
15/07/2020,24,2,V,1,V,3,V,11,V,65,V,1.5,V,23.2,V,65,V,87,V,0,V,1014,V
16/07/2020,1,2,V,1,V,3,V,14,V,44,V,1.5,V,23.1,V,67,V,84,V,0,V,1014,V
16/07/2020,2,2,V,1,V,3,V,16,V,48,V,2.3,V,23,V,69,V,89,V,0,V,1013,V
16/07/2020,3,2,V,1,V,3,V,12,V,43,V,2.4,V,22.7,V,66,V,86,V,0,V,1013,V
16/07/2020,4,2,V,1,V,3,V,21,V,44,V,2.3,V,22.6,V,66,V,84,V,0,V,1013,V
16/07/2020,5,2,V,1,V,13,V,28,V,24,V,2.4,V,22.8,V,58,V,83,V,0,V,1013,V
16/07/2020,6,4,V,4.3,V,20,V,25,V,24,V,2.8,V,23.6,V,55,V,81,V,0,V,1014,V
16/07/2020,7,8,V,8.7,V,25,V,27,V,21,V,3.1,V,24.2,V,51,V,79,V,0,V,1014,V
16/07/2020,8,11,V,22.2,V,24,V,21,V,24,V,3.2,V,24.1,V,53,V,79,V,0,V,1014,V
16/07/2020,9,9,V,11.7,V,21,V,23,V,38,V,3,V,23.9,V,55,V,78,V,0,V,1015,V
16/07/2020,10,5,V,4.9,V,13,V,18,V,65,V,2.8,V,24.1,V,67,V,78,V,0,V,1015,V
16/07/2020,11,8,V,13,V,15,V,15,V,62,V,2.8,V,24.1,V,68,V,78,V,0,V,1015,V
16/07/2020,12,6,V,7.4,V,15,V,25,V,50,V,2.8,V,23.9,V,65,V,79,V,0,V,1014,V
16/07/2020,13,11,V,15.1,V,25,V,21,V,43,V,3,V,24.1,V,58,V,79,V,0,V,1014,V
16/07/2020,14,4,V,1,V,3,V,23,V,68,V,2.6,V,24.1,V,69,V,80,V,0,V,1014,V
16/07/2020,15,5,V,2.9,V,8,V,25,V,69,V,2.7,V,23.6,V,69,V,81,V,0,V,1013,V
16/07/2020,16,2,V,1,V,3,V,25,V,72,V,2.5,V,23.6,V,69,V,81,V,0,V,1013,V
16/07/2020,17,2,V,1,V,3,V,22,V,66,V,1.8,V,23.5,V,72,V,82,V,0,V,1013,V
16/07/2020,18,2,V,1,V,7,V,21,V,66,V,1.6,V,23.3,V,70,V,83,V,0,V,1013,V
16/07/2020,19,2,V,1,V,3,V,21,V,84,V,1.2,V,23.1,V,70,V,84,V,0,V,1013,V
16/07/2020,20,2,V,1,V,3,V,21,V,21,V,0.7,V,22.2,V,62,V,87,V,0,V,1013,V
16/07/2020,21,2,V,1,V,7,V,19,V,313,V,0.4,V,21.8,V,51,V,89,V,0,V,1013,V
16/07/2020,22,2,V,1,V,7,V,21,V,288,V,0.4,V,21.2,V,50,V,90,V,0,V,1013,V
16/07/2020,23,2,V,1,V,11,V,19,V,271,V,0.8,V,21.4,V,55,V,91,V,0,V,1013,V
16/07/2020,24,2,V,1,V,9,V,18,V,265,V,0.4,V,20.5,V,40,V,93,V,0,V,1012,V
17/07/2020,1,2,V,1,V,7,V,11,V,265,V,0.7,V,20.2,V,49,V,94,V,0,V,1012,V
17/07/2020,2,2,V,1,V,3,V,20,V,272,V,1.2,V,20.3,V,53,V,96,V,0,V,1012,V
17/07/2020,3,2,V,1,V,3,V,10,V,275,V,1,V,20.8,V,56,V,95,V,0,V,1011,V
17/07/2020,4,2,V,1,V,3,V,16,V,285,V,1.2,V,21.3,V,54,V,94,V,0,V,1011,V
17/07/2020,5,2,V,1,V,3,V,13,V,289,V,0.9,V,21.1,V,51,V,95,V,0,V,1012,V
17/07/2020,6,2,V,1,V,3,V,20,V,180,V,2.4,V,23.3,V,55,V,81,V,0,V,1012,V
17/07/2020,7,4,V,2.5,V,11,V,17,V,4,V,3.7,V,24.5,V,56,V,76,V,0,V,1012,V
17/07/2020,8,4,V,4.2,V,6,V,15,V,123,V,4.4,V,25,V,60,V,74,V,0,V,1012,V
17/07/2020,9,8,V,11.5,V,14,V,20,V,10,V,4.2,V,25.1,V,52,V,75,V,0,V,1012,V
17/07/2020,10,8,V,10.4,V,11,V,20,V,9,V,4.2,V,25.3,V,57,V,75,V,0,V,1012,V
17/07/2020,11,9,V,12,V,17,V,17,V,5,V,3.7,V,24.8,V,56,V,76,V,0,V,1012,V
17/07/2020,12,13,V,29,V,19,V,14,V,16,V,3.7,V,25.3,V,50,V,74,V,0,V,1012,V
17/07/2020,13,8,V,10.9,V,18,V,20,V,27,V,3.1,V,24.9,V,59,V,75,V,0,V,1012,V
17/07/2020,14,7,V,5.3,V,12,V,16,V,45,V,2.6,V,24.9,V,64,V,78,V,0,V,1011,V
17/07/2020,15,5,V,2.5,V,9,V,19,V,42,V,2.4,V,24.9,V,67,V,79,V,0,V,1011,V
17/07/2020,16,2,V,1,V,8,V,16,V,31,V,2.5,V,24.5,V,71,V,81,V,0,V,1011,V
17/07/2020,17,5,V,5.1,V,13,V,22,V,20,V,2.3,V,24.5,V,64,V,83,V,0,V,1011,V
17/07/2020,18,6,V,6,V,12,V,22,V,22,V,2.4,V,24,V,65,V,85,V,0,V,1011,V
17/07/2020,19,4,V,1,V,7,V,23,V,9,V,1.9,V,23.6,V,68,V,86,V,0,V,1011,V
17/07/2020,20,2,V,1,V,3,V,22,V,6,V,1.4,V,23,V,69,V,87,V,0,V,1011,V
17/07/2020,21,2,V,1,V,3,V,19,V,297,V,0.8,V,22.6,V,59,V,89,V,0,V,1011,V
17/07/2020,22,2,V,1,V,3,V,18,V,271,V,1.1,V,22.2,V,60,V,90,V,0,V,1011,V
17/07/2020,23,2,V,1,V,3,V,16,V,290,V,1,V,21.3,V,52,V,93,V,0,V,1012,V
17/07/2020,24,2,V,1,V,3,V,14,V,288,V,1.1,V,21.7,V,60,V,94,V,0,V,1011,V
18/07/2020,1,2,V,1,V,3,V,12,V,275,V,1.4,V,21.5,V,55,V,94,V,0,V,1011,V
18/07/2020,2,2,V,1,V,3,V,16,V,279,V,1.5,V,21.5,V,56,V,95,V,0,V,1011,V
18/07/2020,3,2,V,1,V,3,V,14,V,293,V,1.3,V,21.9,V,58,V,93,V,0,V,1011,V
18/07/2020,4,2,V,1,V,3,V,11,V,334,V,1.5,V,22.4,V,61,V,89,V,0,V,1011,V
18/07/2020,5,2,V,1,V,3,V,9,V,356,V,2.1,V,23,V,60,V,81,V,0,V,1011,V
18/07/2020,6,2,V,1,V,3,V,10,V,183,V,3,V,24.2,V,60,V,79,V,0,V,1011,V
18/07/2020,7,6,V,12.6,V,16,V,12,V,5,V,4.2,V,24.7,V,53,V,79,V,0,V,1011,V
18/07/2020,8,5,V,7.4,V,10,V,25,V,11,V,4.7,V,24.9,V,61,V,78,V,0,V,1011,V
18/07/2020,9,9,V,16.5,V,12,V,20,V,8,V,4.4,V,25.2,V,62,V,76,V,0,V,1011,V
18/07/2020,10,9,V,13.7,V,21,V,20,V,4,V,3.8,V,26,V,58,V,75,V,0,V,1011,V
18/07/2020,11,4,V,1,V,3,V,16,V,355,V,3.4,V,26,V,68,V,77,V,0,V,1011,V
18/07/2020,12,2,V,1,V,3,V,18,V,93,V,3.2,V,26.5,V,69,V,76,V,0,V,1011,V
18/07/2020,13,4,V,1,V,3,V,17,V,123,V,3.1,V,25.7,V,70,V,79,V,0,V,1011,V
18/07/2020,14,2,V,1,V,3,V,22,V,177,V,2.8,V,24.8,V,77,V,82,V,0,V,1011,V
18/07/2020,15,2,V,1,V,3,V,14,V,351,V,2.1,V,24.5,V,72,V,87,V,0,V,1010,V
18/07/2020,16,2,V,1,V,3,V,10,V,179,V,2.3,V,26,V,68,V,82,V,0,V,1010,V
18/07/2020,17,5,V,2.6,V,14,V,15,V,18,V,1.6,V,25.4,V,66,V,87,V,0,V,1010,V
18/07/2020,18,2,V,1,V,11,V,10,V,10,V,1.2,V,25.4,V,66,V,87,V,0,V,1010,V
18/07/2020,19,2,V,1,V,3,V,10,V,270,V,1.6,V,25.2,V,72,V,86,V,0,V,1010,V
18/07/2020,20,2,V,1,V,3,V,16,V,258,V,2.3,V,24.5,V,70,V,91,V,0,V,1010,V
18/07/2020,21,2,V,1,V,3,V,11,V,270,V,1.3,V,24,V,68,V,93,V,0,V,1011,V
18/07/2020,22,2,V,1,V,3,V,11,V,296,V,0.8,V,23.1,V,54,V,96,V,0,V,1011,V
18/07/2020,23,2,V,1,V,3,V,10,V,294,V,0.8,V,22.4,V,50,V,98,V,0,V,1011,V
18/07/2020,24,2,V,1,V,6,V,15,V,270,V,0.9,V,22.4,V,52,V,98,V,0,V,1011,V
19/07/2020,1,2,V,1,V,3,V,12,V,275,V,0.9,V,22,V,50,V,99,V,0,V,1011,V
19/07/2020,2,2,V,1,V,3,V,16,V,269,V,1,V,21.8,V,49,V,100,V,0,V,1011,V
19/07/2020,3,2,V,1,V,3,V,13,V,270,V,1.1,V,21.7,V,47,V,100,V,0,V,1010,V
19/07/2020,4,2,V,1,V,3,V,9,V,269,V,1.1,V,21.7,V,48,V,100,V,0,V,1010,V
19/07/2020,5,2,V,1,V,3,V,7,V,273,V,1.1,V,21.6,V,41,V,100,V,0,V,1010,V
19/07/2020,6,2,V,1,V,3,V,9,V,278,V,1,V,22.5,V,44,V,100,V,0,V,1010,V
19/07/2020,7,2,V,1,V,3,V,9,V,342,V,1.7,V,25.2,V,61,V,91,V,0,V,1011,V
19/07/2020,8,6,V,5.8,V,11,V,19,V,16,V,1.7,V,26.3,V,66,V,85,V,0,V,1011,V
19/07/2020,9,8,V,12.3,V,21,V,10,V,14,V,2,V,27.7,V,62,V,82,V,0,V,1011,V
19/07/2020,10,5,V,5.1,V,17,V,12,V,55,V,2.7,V,27.5,V,64,V,81,V,0,V,1011,V
19/07/2020,11,5,V,5.5,V,14,V,11,V,84,V,3.2,V,27.4,V,72,V,79,V,0,V,1011,V
19/07/2020,12,4,V,1,V,6,V,19,V,108,V,2,V,27.6,V,80,V,83,V,0,V,1012,V
19/07/2020,13,4,V,1,V,3,V,15,V,106,V,2.2,V,27.5,V,80,V,84,V,0,V,1012,V
19/07/2020,14,2,V,1,V,3,V,11,V,96,V,2.3,V,27.3,V,81,V,86,V,0,V,1011,V
19/07/2020,15,2,V,1,V,3,V,12,V,94,V,2.8,V,27.8,V,75,V,82,V,0,V,1011,V
19/07/2020,16,2,V,1,V,3,V,12,V,228,V,2.2,V,28.3,V,81,V,81,V,0,V,1011,V
19/07/2020,17,2,V,1,V,3,V,10,V,245,V,2.1,V,28,V,79,V,82,V,0,V,1011,V
19/07/2020,18,2,V,1,V,3,V,16,V,225,V,1.5,V,27.7,V,81,V,83,V,0,V,1011,V
19/07/2020,19,2,V,1,V,6,V,13,V,221,V,1.8,V,26,V,77,V,90,V,0,V,1011,V
19/07/2020,20,2,V,1,V,3,V,16,V,219,V,1.4,V,25.1,V,75,V,92,V,0,V,1011,V
19/07/2020,21,2,V,1,V,3,V,14,V,209,V,0.8,V,24.8,V,74,V,92,V,0,V,1011,V
19/07/2020,22,2,V,1,V,3,V,14,V,203,V,0.6,V,24.5,V,79,V,93,V,0,V,1012,V
19/07/2020,23,2,V,1,V,3,V,12,V,217,V,0.9,V,24.3,V,81,V,94,V,0,V,1012,V
19/07/2020,24,2,V,1,V,3,V,14,V,229,V,0.4,V,23.3,V,58,V,94,V,0,V,1012,V
20/07/2020,1,2,V,1,V,3,V,12,V,277,V,0.6,V,22.5,V,48,V,98,V,0,V,1012,V
20/07/2020,2,2,V,1,V,3,V,14,V,267,V,0.4,V,22.5,V,42,V,98,V,0,V,1011,V
20/07/2020,3,2,V,1,V,3,V,10,V,257,V,0.1,V,22.5,V,27,V,99,V,0,V,1011,V
20/07/2020,4,2,V,1,V,3,V,7,V,195,V,0.2,V,22,V,37,V,98,V,0,V,1011,V
20/07/2020,5,2,V,1,V,6,V,7,V,221,V,0.2,V,21.6,V,32,V,100,V,0,V,1011,V
20/07/2020,6,2,V,8.1,V,16,V,8,V,280,V,0.2,V,24,V,14,V,94,V,0,V,1011,V
20/07/2020,7,2,V,3.6,V,11,V,21,V,135,V,1.2,V,25.7,V,51,V,89,V,0,V,1012,V
20/07/2020,8,2,V,1,V,3,V,16,V,135,V,1.6,V,26.5,V,74,V,86,V,0,V,1012,V
20/07/2020,9,2,V,1,V,3,V,11,V,131,V,1.7,V,27.1,V,71,V,86,V,0,V,1012,V
20/07/2020,10,2,V,1,V,3,V,13,V,136,V,2,V,27.4,V,71,V,84,V,0,V,1013,V
20/07/2020,11,2,V,1,V,3,V,16,V,154,V,2.5,V,27.7,V,68,V,82,V,0,V,1013,V
20/07/2020,12,2,V,1,V,3,V,14,V,119,V,2,V,27.9,V,61,V,82,V,0,V,1013,V
20/07/2020,13,2,V,1,V,3,V,13,V,135,V,2,V,28,V,65,V,82,V,0,V,1013,V
20/07/2020,14,2,V,1,V,3,V,10,V,132,V,1.8,V,28.7,V,65,V,79,V,0,V,1013,V
20/07/2020,15,2,V,1,V,3,V,12,V,137,V,1.9,V,28.8,V,68,V,75,V,0,V,1013,V
20/07/2020,16,2,V,1,V,3,V,15,V,152,V,1.7,V,28.9,V,69,V,73,V,0,V,1013,V
20/07/2020,17,2,V,1,V,3,V,11,V,133,V,1.5,V,28.5,V,66,V,76,V,0,V,1012,V
20/07/2020,18,2,V,1,V,3,V,14,V,131,V,1.5,V,27.2,V,56,V,85,V,0,V,1013,V
20/07/2020,19,2,V,1,V,3,V,11,V,127,V,1.2,V,25.9,V,56,V,91,V,0,V,1013,V
20/07/2020,20,2,V,1,V,3,V,7,V,113,V,1,V,25.2,V,48,V,94,V,0,V,1013,V
20/07/2020,21,2,V,1,V,3,V,12,V,105,V,0.9,V,24.7,V,47,V,97,V,0,V,1013,V
20/07/2020,22,2,V,1,V,3,V,15,V,105,V,0.3,V,24,V,40,V,98,V,0,V,1014,V
20/07/2020,23,2,V,1,V,3,V,13,V,112,V,0.5,V,24,V,43,V,99,V,0,V,1014,V
20/07/2020,24,2,V,1,V,3,V,11,V,119,V,0.9,V,24.3,V,60,V,97,V,0,V,1014,V
21/07/2020,1,2,V,1,V,3,V,8,V,133,V,0.9,V,24.2,V,60,V,97,V,0,V,1014,V
21/07/2020,2,2,V,1,V,3,V,12,V,131,V,0.6,V,23.8,V,54,V,97,V,0,V,1013,V
21/07/2020,3,2,V,1,V,3,V,11,V,87,V,0.4,V,23.2,V,49,V,99,V,0,V,1013,V
21/07/2020,4,2,V,1,V,3,V,6,V,73,V,0.1,V,22.5,V,42,V,100,V,0,V,1013,V
21/07/2020,5,2,V,1,V,3,V,8,V,36,V,0.3,V,22.9,V,44,V,100,V,0,V,1014,V
21/07/2020,6,2,V,1,V,16,V,12,V,93,V,0.6,V,23.8,V,32,V,99,V,0,V,1014,V
21/07/2020,7,2,V,1,V,3,V,10,V,109,V,2,V,25.7,V,63,V,95,V,0,V,1014,V
21/07/2020,8,2,V,1,V,3,V,10,V,96,V,2.3,V,26.4,V,70,V,91,V,0,V,1014,V
21/07/2020,9,2,V,1,V,3,V,14,V,105,V,2,V,27.3,V,75,V,85,V,0,V,1014,V
21/07/2020,10,2,V,1,V,3,V,12,V,110,V,2,V,27.9,V,82,V,82,V,0,V,1015,V
21/07/2020,11,2,V,1,V,7,V,17,V,105,V,2.1,V,28.4,V,78,V,77,V,0,V,1015,V
21/07/2020,12,2,V,1,V,3,V,14,V,94,V,2.9,V,28.2,V,86,V,77,V,0,V,1015,V
21/07/2020,13,2,V,1,V,3,V,12,V,91,V,2.6,V,28.5,V,80,V,76,V,0,V,1015,V
21/07/2020,14,2,V,1,V,3,V,17,V,107,V,2,V,29.4,V,77,V,73,V,0,V,1014,V
21/07/2020,15,2,V,1,V,3,V,11,V,110,V,2,V,28.6,V,78,V,78,V,0,V,1014,V
21/07/2020,16,2,V,1,V,3,V,11,V,106,V,2.4,V,28.2,V,80,V,81,V,0,V,1014,V
21/07/2020,17,2,V,1,V,3,V,12,V,103,V,2,V,27.6,V,78,V,86,V,0,V,1014,V
21/07/2020,18,2,V,1,V,3,V,12,V,106,V,1.8,V,27.1,V,81,V,87,V,0,V,1013,V
21/07/2020,19,2,V,1,V,3,V,11,V,106,V,1.6,V,26.2,V,81,V,90,V,0,V,1013,V
21/07/2020,20,2,V,1,V,3,V,11,V,89,V,1.4,V,25.4,V,80,V,92,V,0,V,1014,V
21/07/2020,21,2,V,1,V,3,V,12,V,86,V,0.9,V,24.9,V,70,V,93,V,0,V,1014,V
21/07/2020,22,2,V,1,V,3,V,11,V,86,V,0.5,V,24.6,V,83,V,94,V,0,V,1014,V
21/07/2020,23,2,V,1,V,3,V,9,V,91,V,0.6,V,24.5,V,76,V,94,V,0,V,1014,V
21/07/2020,24,2,V,1,V,7,V,7,V,60,V,0.1,V,23.7,V,67,V,96,V,0,V,1014,V
22/07/2020,1,2,V,1,V,3,V,3,V,310,V,0.4,V,22.8,V,61,V,98,V,0,V,1014,V
22/07/2020,2,2,V,1,V,3,V,3,V,306,V,0,V,22.7,V,57,V,99,V,0,V,1014,V
22/07/2020,3,2,V,1,V,3,V,7,V,309,V,0.1,V,22.7,V,63,V,100,V,0,V,1013,V
22/07/2020,4,2,V,1,V,7,V,7,V,92,V,0.5,V,22.8,V,61,V,100,V,0,V,1013,V
22/07/2020,5,2,V,1,V,3,V,8,V,85,V,0.5,V,22.9,V,64,V,100,V,0,V,1013,V
22/07/2020,6,2,V,1,V,14,V,13,V,63,V,1.1,V,24.9,V,57,V,95,V,0,V,1014,V
22/07/2020,7,4,V,1,V,11,V,9,V,85,V,2,V,26.4,V,86,V,85,V,0,V,1014,V
22/07/2020,8,2,V,1,V,3,V,8,V,97,V,1.3,V,27.5,V,90,V,78,V,0,V,1014,V
22/07/2020,9,2,V,1,V,6,V,10,V,92,V,1.6,V,28.4,V,92,V,70,V,0,V,1014,V
22/07/2020,10,2,V,1,V,3,V,9,V,91,V,2.9,V,28.5,V,92,V,72,V,0,V,1014,V
22/07/2020,11,,C,,C,,C,9,V,111,V,2.2,V,29.1,V,91,V,70,V,0,V,1013,V
22/07/2020,12,2,V,1,V,3,V,7,V,99,V,2.2,V,28.7,V,87,V,75,V,0,V,1013,V
22/07/2020,13,2,V,1,V,3,V,3,V,98,V,2.3,V,29.3,V,82,V,72,V,0,V,1014,V
22/07/2020,14,2,V,1,V,3,V,7,V,105,V,1.7,V,28.7,V,87,V,76,V,0,V,1014,V
22/07/2020,15,2,V,1,V,3,V,7,V,104,V,1.8,V,29.1,V,84,V,74,V,0,V,1013,V
22/07/2020,16,2,V,1,V,3,V,10,V,109,V,1.6,V,29.4,V,82,V,69,V,0,V,1013,V
22/07/2020,17,2,V,1,V,3,V,8,V,110,V,2,V,27.8,V,83,V,81,V,0,V,1011,V
22/07/2020,18,2,V,1,V,3,V,3,V,108,V,1.7,V,26.8,V,80,V,85,V,0,V,1012,V
22/07/2020,19,2,V,1,V,3,V,10,V,137,V,2.8,V,26.6,V,79,V,85,V,0,V,1010,V
22/07/2020,20,5,V,1,V,22,V,7,V,317,V,1.4,V,25.9,V,62,V,79,V,0,V,1012,V
